ProteinGroup,F06,F01,F07,F08
1b85b393-0780-44bf-8f56-35f153c8068c,26,4,46,0
b8523359-9f3c-415f-985a-1a7bc715506f,10,48,18,0
14bd6187-f158-4299-9e25-5c4062332a89,0,36,0,40
315a525a-dfef-4465-9831-bf15a2040c67,20,28,28,0
92d54c46-9c0e-4dd4-b992-96c0b7896dc3,18,20,34,4
e52363e6-48f2-4964-8337-c80ee0a0e07b,18,4,54,0
58dc87c0-abb7-4461-8660-f65fd2fa082a,16,30,30,0
cfe3dfdb-74b8-484c-a79e-22899355ba64,22,20,34,0
fe52dfff-7e56-48d1-bb76-6026fa245a8a,26,12,38,0
41c9123f-9e85-4c0a-aa6f-cfa518214cb2,18,14,38,6
b24559fb-4247-4d28-bfff-edd0336a7aa5,18,16,34,8
43f390c7-2e85-4d83-b98e-6f23342d9418,14,32,26,4
e7cd3b1d-cea0-4d5e-8d12-acdcc3fc769a,6,60,10,0
a054fa7b-e4e4-4d33-b3c8-0ac690e158ef,24,16,28,8
909d63f8-a9e3-4c15-90d0-96cd6fcb4bf2,14,32,26,4
529e531a-a96b-4ddf-aa5c-91441d73d6ac,18,24,22,12
f8b2661f-9577-4a39-bc3d-f20d9a6af2c4,10,34,20,12
3b421ec5-8048-42b9-a6c9-e397b6f61d2d,2,56,2,16
25fccfd7-5867-4ba3-bd70-f79598cec6e6,12,30,32,2
fcc7e445-1adc-4d89-be9f-a0ff0cc073fc,0,4,0,72
144afcbd-5fc3-4aca-95d5-0787ac9a1e7e,14,6,30,26
50224b9c-68cf-4374-a9b8-f036e6745d79,0,70,0,6
df8f05c0-fcd0-442f-904f-a3c9a37e2d07,26,10,40,0
a783841e-bdb2-4346-a70b-28ef59e8859c,4,58,4,10
8819fe3a-6ec6-4eb0-a3fa-5dec0bdb9f38,4,54,2,16
4ec9c38b-90ef-4623-ab1b-21a64b6d5790,18,26,22,10
0ed52b74-c5df-4175-a3ba-0bef96c8828e,16,32,28,0
c8206a07-c8dd-43cd-868f-617bd38387ef,26,10,38,2
f9ffafcc-e25a-4a4e-9dc5-28b8b4cd4c2b,20,34,22,0
b15891c4-cbba-4038-a496-57ca1d065b7e,0,0,0,76
36cc411d-b9b1-4fcf-9447-1673dbcca2ed,28,8,40,0
3bb75c4a-185d-4f9f-8f91-a38e2b55e164,10,52,6,8
217e8d0f-8f61-4bb7-a2b0-dcf291499d09,26,18,30,4
af6c01d1-baa7-46f3-b347-0544c89201db,20,20,38,0
cee64989-69b4-499a-aeaa-95b6d6f76efa,10,44,24,0
640e2851-c187-44c6-a3b1-27e7de9a450e,4,54,14,6
a3f96037-4204-413d-9100-5012c0e4bed2,18,16,32,12
a9061fe4-b0c2-4a5c-894c-294553fb9ed5,6,52,4,16
e3699ab5-0956-48c0-9872-016c0cc2dffb,24,16,24,14
97843b8e-bedd-4b5e-818a-0f2fe0de3b3f,20,4,38,16
3a9c5533-fb0b-4ad3-a03e-d1ad56226e57,20,8,32,18
d387e85e-2cbd-45e8-a785-7d339e515194,18,28,32,0
c0603b6b-156b-4830-8039-89a20d8e2ab9,22,24,32,0
a8de237e-0c37-4bb2-b172-fd9bcf56af43,22,20,32,4
74e7df98-9731-4eb4-8c5c-be8947226ba1,30,20,28,0
6777ae19-4486-4e83-99d2-90a1f52dd77a,8,44,22,4
3f4e604b-82d1-48f1-b21b-dc94f02b0c81,10,34,26,8
0cd5d5a6-2a95-4a63-9a95-2e231e30ed58,20,32,26,0
1e31d06d-6e68-4f5c-8440-1aef6025b456,6,32,16,24
0fcfe7be-1347-49cc-b1c6-d0c309be8d02,6,32,16,24
9a4a84f5-6963-46c3-9b3c-8f933f48a268,6,38,30,4
0434986f-b71a-4953-8817-543e0b5b71ae,0,34,0,44
ea4c7376-b2a6-41aa-9b0b-dd1d0ac9a5ec,16,28,24,10
88ecd371-90a5-4da4-9b23-264d410c374d,16,0,48,14
207b43f0-868b-49e0-96ac-2fd1c3a1824f,26,6,38,8
011d276c-b150-493c-980e-c5590b672029,14,32,20,12
1b642338-4008-4172-9edc-5913b88953f2,8,28,28,14
03236a4d-8a63-423b-bb09-1f52f9d96495,8,26,20,24
947aa5d7-8212-4218-8c24-9bd18595e5a7,8,50,18,2
5ae0ff5e-9064-4ff7-9851-ed2fce1b6bec,8,26,40,4
da12e80b-4b01-4a72-86e2-1d868cbebf95,30,2,46,0
74ae9352-2c4f-41ab-8627-843e3f13f96f,40,16,18,4
81fc307b-60f0-4cf5-ad78-bff5c573b7c1,26,12,40,0
00e24677-17b2-4de2-938b-0c7715c00bf3,18,18,42,0
edb22557-6834-423e-857f-3a16daad973e,18,20,24,16
2c8ffeb5-cb29-469c-b1eb-45240a949707,30,0,44,4
5541af21-5ff8-49c7-9170-2eee6d8d2fe9,10,46,14,8
93b6f082-7b63-4a62-8b26-9e0f19db838d,10,48,18,2
f9fbf633-04d1-4b4b-aefe-c265965fac7e,18,2,46,12
d2cf9a3b-1689-4f63-8dac-171f1ba78e8f,14,54,8,2
fbda9ff3-5b1b-4695-92e2-d10fab50bb24,4,62,10,2
86d93699-bb2c-425b-92f0-8d2cc070c397,16,22,20,20
b27afb1b-e301-48e3-925b-bf5e3cc6117b,26,22,30,0
40870dd1-dcc5-4eb7-8a05-220d60fcc9ce,24,4,40,10
f04366e1-61f8-4200-b672-55eba853a5e7,16,24,34,4
2d587386-a136-4b0a-bab8-71568cc1f950,18,10,40,10
e42378bf-b243-48b4-b293-adbb9d87b9f7,12,50,8,8
7fbb3978-1d9d-4603-a504-55d595cdd9b5,26,2,46,4
2f2f9ade-f468-4a95-abe4-fa29f268c202,26,16,36,0
951b3fb6-102c-43e9-9364-7fab359abe5d,20,8,50,0
f613db62-d71a-4ee3-bf0b-42a30961e7e0,14,30,22,12
b3eff081-b900-4d90-866f-89032c716835,18,4,48,8
f41986fd-461a-4328-90b3-0a9941d3ee98,16,32,16,14
8ad460af-c215-4bbc-839d-a767d7d5dc7e,12,22,42,2
cdec7bfa-93a7-4dbf-9a4e-596689213975,22,22,30,4
c4c17920-8268-4631-ac28-085659ab4f94,22,20,36,0
3988de48-9663-4937-b83f-a061e85fecb8,20,28,22,8
736879c0-9588-486f-bcbb-5bd2a0de78e6,16,20,28,14
d4c58340-08f8-4211-953f-53bf4cee8b73,20,0,50,8
9170c2ea-5e79-4104-88c8-e6a685d13fa5,2,70,6,0
fa6d65fb-6b67-45bd-b66c-2436d772dfd9,16,28,26,8
d5e36b29-e724-4c6e-a20b-02f53139d738,14,34,22,8
29aa3376-ec14-4c74-b126-d28a9d3d1c83,18,8,32,20
6115ce94-9e7f-466a-adae-82afc1bfe428,16,14,38,10
4d13bd83-7c07-4e5e-94d0-26e32c5c1941,24,2,52,0
9045546a-6e3c-469f-9f32-5d4c5a7baa20,4,2,14,58
25f9db98-108c-45cc-b1f6-d898e79f2ec5,10,46,18,4
55c2a059-cdaa-43de-a393-a36ce8117f34,8,48,10,12
ef2a3f38-1f5a-4c5c-91de-b0d749aa923b,20,8,42,8
19c1befd-f1f7-4f04-8254-b8534c2a0afd,14,34,16,14
7466acf1-e494-433b-9d77-adc85d3b9d8a,6,36,18,18
cad18088-cb68-4cb8-aa73-f5cae8916912,20,14,28,16
1151ec82-43ff-4188-8b82-27bf6dca5d76,8,22,22,26
a4fb2ebb-81e4-4a5a-8d08-5d0dd654d4ce,0,74,0,4
ace61dfc-67ce-4094-bce0-d831659b53ea,14,26,34,4
40e3e75c-159e-4267-8b57-2b84ebe3857c,22,16,40,0
16261ecb-82a4-4488-831c-84ceb8a5d933,0,24,0,54
71822151-9a28-4e07-a91c-b40f83e64eb2,14,30,34,0
140f0c99-0843-4878-b148-1e028bf24abf,12,30,36,0
227841c9-e656-4357-a502-b0d4a5a98b53,26,24,18,10
fe31e3c2-d8b6-406f-8568-b0268ac6c81d,2,34,6,36
9f54daa4-40e0-4952-b111-f6dbc8b4f7ca,14,38,26,0
dfa381ae-976e-4fa1-a6a1-06f7714ba8d2,12,34,32,0
ed1d66ea-df3e-46c7-99da-413f03998158,8,42,8,20
e10c22ba-d0e6-422c-b127-619abbd9aff4,16,18,32,12
8e3919be-9dc4-4433-b574-8e4985f13b7c,24,0,46,8
94ae0ae6-dfbc-4f8d-b501-afb937c8c549,20,18,42,0
4acaf0ae-e426-4789-ba45-2c56694bb6af,6,58,16,0
c12b63b8-7da0-4eaf-858c-1a909fa44864,6,44,26,4
60bb2606-feb5-4bbc-807b-be8c5374ddcc,16,4,34,26
0c662e6b-08db-4dcd-966b-6f3cdb0dbef3,22,6,34,18
641b030b-ad40-4ef0-aaa8-4fddad28b513,0,0,4,76
f78ae9ac-05de-4d4c-9e63-8e21e969c206,12,46,2,20
b27efd09-682b-48b5-a678-0c6e131d9e08,20,30,24,6
464be8e3-5906-48b9-b5be-471130156a66,6,38,8,28
e2810d10-9719-4ddc-b6f6-71c2e9f7aa28,8,58,10,4
134ebf14-57af-465c-86de-cba8c87877b0,12,30,26,12
6b45b78c-7281-47bc-bc43-375f8f66e8de,8,38,14,20
d3610873-3ac9-4754-b509-5adc6a2e9887,22,12,6,40
22c37b8e-641f-4d56-92b0-ae1ee54dd7bf,14,42,20,4
98daf8cd-d163-4ef4-889c-d0c34e28580e,22,26,20,12
f1e49d90-ffef-4163-ae6e-68417ace326f,6,42,28,4
3b1f601e-7592-40f5-b995-9fd93fe81486,18,28,28,6
08f4234f-f8d7-4068-81bd-e3104743f28b,12,26,38,4
f720f805-dc61-4f7d-8ae4-8a3db53bd4a0,14,28,36,2
fce219cf-cbcf-4a6b-b6c4-2b6e967c0c96,16,38,14,12
2b40d2cc-b3e5-421b-85e1-7d6e7206a2a2,6,58,16,0
ee773a51-a1a9-4034-9192-fda157791a0e,22,6,38,14
835c1123-d2f6-47e4-beec-2178b06d4197,10,34,28,8
228ff71b-3ac7-4b05-91d7-defbc831bf0e,18,40,16,6
aea6eb79-0f7a-412b-9a1a-cbf705ce212b,10,34,28,8
aa028341-ff95-4849-86a9-33d2e281edbd,26,22,32,0
c29bc4f4-5a01-40ca-b052-dfd47d27c030,16,10,46,8
7a3e9526-8d05-4258-9157-4f60cf158f23,12,16,46,6
bf0a9f2a-d8f8-4ff4-a2ce-c682b8a3d69e,16,24,36,4
baa2976a-b24c-452a-844d-004e6e67a754,12,4,2,62
62d712c2-55b7-4738-90ec-cf4937ae03af,18,20,26,16
a6ea6a43-055f-4095-bf6d-9a8aa491a7d0,16,26,34,4
09a75026-4297-4bd4-80f2-0773e21ae77c,14,28,22,16
beab65f9-e5b2-45a8-8b96-6509c07d62f6,22,2,54,2
54aa861f-a151-4770-b8c7-eff71b619415,22,4,52,2
f4404776-5edf-4ec3-b4b5-6f5a2473deed,28,2,50,0
3fa0cfc7-fad2-41e6-8c96-191de15f1e02,8,36,34,2
e8c3dc17-2555-4ffe-81ca-c11851c1a3b8,16,42,20,2
0b3468af-b577-4116-94d2-ca639d8fae70,22,0,54,4
94917873-cbca-4a71-8f15-40a28a421917,24,22,34,0
6576ae2a-5c0f-47c7-bc09-43aa597634a4,14,38,24,4
427b9cde-d20b-456a-9982-bb393a90b1ed,8,60,10,2
4eb0cf1b-1995-4d43-92a0-e31b660d66dc,12,12,22,34
7609e5ed-90da-4fb1-b10e-a9e4c77b1f7d,18,24,34,4
be48aca8-0a0b-49c7-9d9f-a3193004bb1d,0,80,0,0
e0732d16-a876-49aa-982f-8790b1d5d282,6,70,4,0
7b804cb7-0dba-4327-8239-a558bf68f122,20,2,50,8
8a22e2d7-3e23-46ef-9cd6-54dd1dc2b5f5,18,2,54,6
ca7362a7-e105-479c-b749-2920ab25fac9,20,2,52,6
38ce87a6-9813-4c53-b4c0-5fd7dea57cd4,20,2,52,6
cb7ffc3c-f996-480f-9780-c4dc01ab18d5,22,8,44,6
88b0a169-4813-4cef-9b8a-7a3aedb8ab95,14,46,10,10
f7da69bd-592f-49eb-9804-42533da1801b,14,30,32,4
5989c24a-b051-4387-8f27-f3ab84303edd,8,16,14,42
9743330d-cc0b-4e8c-9370-203c1f6d4708,32,12,36,0
52f7eca6-a627-4126-ac22-839d60ecd09e,24,6,50,0
17879a3d-63ba-462e-838a-5020a21cba3e,2,66,4,8
42b097f2-b993-44f0-97f6-9bf3c2fbef2c,12,46,16,6
7dd0e4e9-1fcb-45d7-ab81-2e47a504fdc7,22,20,30,8
bbbc91cc-4f1a-4715-ad86-0bfdaf99b3c3,0,12,0,68
e9527849-2c60-43d4-a1f3-daefd9eac917,18,40,22,0
f71ca365-d823-47b2-adcb-6af31c39134b,12,46,22,0
805ce688-c40a-49a1-bf31-ae7ef0ce7e4c,10,32,30,8
4442eec8-6035-4b4f-a8b8-0e290a178705,10,40,10,20
bd6b99a0-12ab-4481-81f4-617637f9b7f7,12,42,24,2
0a0030f5-3d39-4572-9032-3cef85b71901,10,34,32,4
c40f1e5f-7c1e-445f-8843-a138a953230f,0,0,0,80
f5366587-3de5-4057-beda-f860ae5014b0,0,52,4,24
4d06aec9-0d2f-40e3-a6b6-f5c30fcfbfe2,10,28,42,0
e7b351b2-abc1-4954-ac54-b012b4db5d93,0,26,6,48
fdccde99-b6b6-4d2c-821f-0e14059a9a28,20,2,48,10
2f9c1488-56ee-478d-bb6d-f8c913d8edef,24,14,38,4
86f035d8-99a2-43a8-901c-e04e2c9541f2,20,20,40,0
f77ff108-dafb-4c15-84a4-aa7990d0cfed,12,24,16,28
e843716e-f2b0-4097-bddc-1daa0978eff9,0,64,2,14
35ecaeb1-1473-40a7-a555-c8ab914d4983,18,26,36,0
4bd76b0a-d337-4901-8022-c22488653f6c,18,16,30,16
60c041aa-a2e4-4f89-b7c7-80e34ef95f44,38,8,34,2
f8370a3a-7a13-49ed-9e4e-d82a96cadec7,14,18,40,10
20f686ab-7a78-48ca-a471-20423f02466d,16,26,40,0
d251435b-a50b-4f76-b836-90340f81c1d9,22,20,40,0
7e0f5a0b-9470-4f1c-8b9a-bb3ca9e3d6bc,10,32,32,8
8dbc15f0-dfa3-4ba6-96c1-212cb8fde691,18,2,54,8
b593322a-4f6a-4629-95dd-a2c976113f20,14,22,34,12
170d7141-3253-46d1-89c7-36c077668531,14,14,46,8
144f4f3e-804d-417e-9085-8aad4c351f09,6,32,32,12
9618dff4-b1b9-4799-abde-48b4bf51fefa,22,34,24,2
4d1c1c57-8054-4fb5-a507-3654f2ab82f4,14,30,18,20
138a6254-44fd-420a-ba9d-0b23b505d790,18,20,38,6
50635b9e-bdd9-4d23-bd2a-6a376a3406f5,20,18,38,6
1a83bdeb-cbe1-4571-a00c-566b39d3324e,22,24,32,4
27a9eacd-f95d-4be5-9dec-650b5247e558,14,38,30,0
17e35921-0695-42d3-99ae-1edc1cbff805,12,28,38,4
3e42b314-1efd-4de9-a9a5-10a42c5339b9,12,28,34,8
0c10fe07-cc36-4573-acef-db9dc942f062,2,54,14,12
ef434821-11c0-489a-821c-defd51b5d5c1,22,20,34,6
5e27c89a-c0e7-4ad7-90c7-6a97ee717d25,10,54,14,4
e3b99960-5eb5-4b85-adaa-a6b96793fd2c,16,36,30,0
41f33108-30c4-4e91-8633-54ef0539f3c8,0,36,0,46
546689b6-f913-49cb-98c5-7e5ff28abd59,20,2,42,18
837f7f82-2aa2-457b-a4c7-7d786db7b744,24,28,22,8
c33926c4-dc6f-4f1a-b207-bf2ce1d11bf5,18,12,50,2
c23db1f0-597a-4277-a132-20a195e203b9,16,46,10,10
8c956876-d9d4-4871-9293-a639dbdce39f,28,8,42,4
902d5f2f-0ed1-4e5d-b831-a9c0cf7a1bb2,24,8,50,0
96ada584-e85e-42d8-9c30-37daa1357b8d,20,4,52,6
96b264d4-5029-4dad-9c85-21b6c4f21df8,16,46,20,0
7277aed4-ddbf-403c-aa3f-d0bf0f2dcdc7,26,20,28,8
8b511c04-c280-422f-bcf8-d3dd13efb16d,12,54,16,0
56ded487-1fea-4bc9-b899-cea701544e0f,10,56,16,0
4010bee4-5d11-4cec-ac8a-38525128702c,24,0,48,10
78558195-f27c-485a-97ae-7095a7a3c6bb,8,0,12,62
0dd7c2b4-0625-4a80-83e1-a9214a4658bc,24,0,54,4
eda75a00-e88d-40f7-8975-6f781113ac68,22,28,32,0
a701f13e-e22e-4672-b793-ce94d1bc5848,22,28,32,0
7b268f4a-8d6a-42b7-a477-771c32e5339d,18,22,28,14
250a7261-0de3-4478-ade7-e094b465f20b,2,62,10,8
43205c10-79d9-415e-9dba-ddd7faca6796,22,20,34,6
d451b729-aee3-4b56-83b1-d96ac9decee7,28,0,54,0
c82666c8-6a69-4642-bb5f-694cefbf13e0,24,2,54,2
c1450552-94e5-4535-82bd-ce37701b696d,12,46,16,8
7ca65ae2-e73c-4df9-8210-056bccd8691a,12,46,16,8
69cfd795-89ab-463c-a945-93dae1d85e8a,20,32,30,0
bf9de771-c3f9-480c-b6be-3243b12b0b71,26,10,42,4
f9ef10f6-bafa-4e80-a965-7434e92d1b4c,26,4,32,20
39f9b351-6b07-4424-b005-4275bb1e194a,26,12,38,6
b5286afc-88b7-451b-82a3-b86d2c102c83,16,20,42,4
613c9cc0-3d02-4cab-9496-d404bae8d9ee,16,48,14,4
3cf1c2bd-b852-443e-b0c8-14dad80f261a,14,50,8,10
375ec415-f844-47e5-a909-04a2a6daf82f,10,54,18,0
0329fad2-0f9c-4141-a1ba-6c460085dcf0,14,54,14,0
282c8888-34f6-4c1d-9fb4-0ecb3daa548d,30,8,40,4
0ead2196-f7ac-458a-82cc-69e75686e09a,10,28,42,2
dbfd7543-0be5-4c67-8063-7dd1b2301291,20,2,54,6
38ee1873-e3e3-4f67-bee2-8b108c4c6578,18,8,48,8
7f76b7d6-ef1e-405d-ac70-006efe4b3122,20,20,42,0
d15e8561-963a-4775-bcb9-140f4255a04c,16,36,26,4
171e0199-169c-41db-bc8b-9479936644b9,26,48,8,0
62c83ee7-49ad-4d04-a816-251a2b6b7529,22,16,44,0
1c387fd0-1562-47b5-9a23-bee33b175671,16,32,22,12
fd829133-e821-437d-b046-b6b8751a5479,16,32,26,8
ad4a2fb2-843a-4055-b967-39e86461cd6c,2,20,0,60
e1cb235f-19b0-4633-a539-0d51008b46c2,22,22,34,4
88549137-1b6b-46a7-b676-4348faebd79d,20,28,24,10
1369d319-f5e9-4c0e-b7dd-ea6b9e8c07e8,14,34,28,6
8e8d3aee-c605-49e6-b0d7-429dcc5ee770,32,10,36,4
8ee67a1d-d053-4b49-8024-b9537c09b344,18,38,26,0
f1633bdd-70ee-46ff-aa72-97cedabd836d,20,26,36,0
693067c0-354f-42fd-b368-88f26e9cd589,24,4,50,4
c1e947db-cc7a-4548-b673-75f1dedda511,24,12,44,2
29313b9b-a192-437c-a2b3-7b388f680743,6,32,24,20
17a2d2a8-9932-446b-8152-c2916eb7013e,18,40,16,8
23f811eb-ba61-43eb-9481-16877469dd79,28,28,26,0
71972cc5-a041-4507-9538-4ff263fa5a03,32,8,38,4
99bb93f1-3f10-4288-98b3-0d5068910ec0,24,4,54,0
b1beaa61-dc8a-40f1-a228-e3e330b2f1d6,26,0,56,0
9eecaebd-61e2-4b02-aa05-d1f97f962fa6,18,0,50,14
7e5a3b3f-7d72-41ce-8f2b-1c21eaecce92,8,22,44,8
a0b007f0-efb6-4d96-9bc2-bd1086e2147e,8,54,10,10
9b5852be-e877-45eb-9034-2f6e25ec09c4,10,50,10,12
c1ab2c39-1a6e-40ac-8e4d-4d6be15e8e3a,18,20,38,6
618f54bb-5b54-4518-94c0-3a59d3b8fddd,28,6,48,0
6906ddef-8d4a-41bf-838a-65968c8e9cca,14,16,48,4
4c35dfc5-e165-4424-a7a8-4f48f879ab9c,20,22,40,0
51c3a64f-2799-43b5-97af-61cc8ee087c9,16,34,28,4
7e3a8f00-7ec3-4138-88b0-5fd1d9a58798,16,34,20,12
5342bbc4-b337-44ea-b699-931b8de51544,20,30,28,4
5eae4f81-97b1-4d74-9430-81a3ed42533f,20,34,24,4
0e3ef362-ce3e-44d3-8b5e-2205fa8225aa,20,4,54,4
3dec0a9e-327a-47dc-b352-c74ba1091ea6,2,24,0,56
c43b0e62-b2a8-4c76-a70b-6d76a1b450d2,26,30,22,4
9b4b720c-857d-4534-b0aa-fb27ea562d42,12,32,10,28
12948d44-05ed-430c-a842-23243528866a,16,36,24,6
e80a62b0-3e0e-4fd0-b657-30ec0ed8cf72,10,38,30,4
f179e83b-6235-4928-a3bd-42f82bb480ba,8,52,22,0
a6f446a2-4e1a-4491-8528-587dddb7494d,20,22,36,4
b34e17d0-5845-46a8-9c91-6d13f1e23612,28,20,26,8
c6fc08ca-9fa2-46a7-8e61-1b7384786f08,18,20,42,2
5bedfcb9-2d1c-4074-83c5-b3aa3e493c09,18,6,36,22
72a67d12-207b-43ef-b247-898f6813b7dc,22,8,32,20
69ccae33-6e8d-4497-a13e-8f3073477a58,8,42,24,8
0a581737-43f4-49dc-8a18-1356ea4c6d7a,10,48,24,0
85cffa1b-852a-4970-818f-387d20bea2e8,12,26,22,22
26a71b57-3d70-4f2d-a0db-1d113a249591,10,20,8,44
6e8ae2c9-be2c-46de-b8c7-92e7b0e68f29,16,10,18,38
a8ae999a-61a4-4593-bae2-886831da976b,4,58,0,20
7e0a1980-6286-4ccc-8bc2-0129aefb42bb,20,4,36,22
62eff252-76fd-4627-b6e2-362b370b1568,0,28,0,54
a1b32c08-226c-49b4-84ea-a70c5e7b4f75,8,62,10,2
80654f59-c90a-4a2d-8e4e-005b6b2cf59d,16,24,42,0
469c15c2-b018-4759-8ade-d3c80c1fd4b0,10,52,8,12
9a475dbd-612d-4e87-ad89-f28c9bbf0355,22,18,42,0
894f66b7-76e6-4462-8abc-0cdcdb8e0499,18,22,34,10
50f89839-623a-484e-a45a-41658b1436b1,8,44,28,4
0c646353-16d1-4780-b3f8-006ed521393a,8,60,16,0
5fdd1ffc-17d5-4ebe-859b-4ec3926c8db2,24,30,26,4
26fd9782-a98a-4d06-b0de-cd3184d029d5,22,16,46,0
16a17f6b-6409-4f18-ac8b-1bb759f104f9,14,16,44,10
692b1679-8645-4808-9e1f-c3fc76c0d41c,18,16,42,8
4b40239c-3d3b-4928-a0a2-16db838e5a89,14,2,32,36
ca795f71-98e0-4414-869d-51385285e294,22,14,46,2
dabac5ca-92eb-4552-8214-679d59db6fe3,22,0,58,4
d2868839-9243-46f8-8357-1f559b4778dd,22,32,10,20
cd9e9a60-d46c-4c18-87d9-29c98cf7da83,14,10,36,24
6dd38220-e20e-409c-82c3-7f16f6925ca1,30,6,38,10
a02f4ee3-0455-4ba3-b19f-537c55db1c4e,12,24,44,4
064cee1f-fd40-4931-ad49-385c32c6cd34,16,14,42,12
6811ee14-0abe-4d8f-8f9c-78d64b185148,28,4,36,16
086d23f6-e595-428a-9a0a-e5bf323c7f87,14,50,6,14
39bcbf11-ded8-40b2-9143-d9f793316984,6,40,16,22
edbf635d-af12-49f5-9f7c-9cdaf6b36cfd,18,28,38,0
d22c2892-9abc-4770-9118-b278d60e56ec,16,28,30,10
fc0a0977-7777-4ad6-91ff-9ea7a0a0a0fe,28,14,42,0
11e54713-b2c0-4bfe-9031-a87da64e69e7,26,12,46,0
56c7c97c-b432-4d47-9a50-8c54e24d41fe,18,34,28,4
4050c2da-61e0-4513-9e67-5167595e93b9,22,32,30,0
2c29a85b-a728-43f1-ad2b-df7eb17c4cea,12,30,38,4
6fafc4b0-f63d-4338-b5a6-67139e1258c2,16,36,20,12
193b4bf2-bf2a-45b4-860f-51abd11540fe,12,36,24,12
863f8cbd-73a8-42ac-9f14-a8e5972651b4,26,2,44,12
23137b58-f951-45cf-bf00-7a1db0dbdbab,20,6,58,0
5be9c3ad-d346-4299-b65b-45ba07f1005a,18,18,46,2
b7f8db80-4a6b-4647-a82f-eceba12405a1,28,6,40,10
2daa1994-096f-428f-97c6-e5b383e8e8ee,22,8,46,8
160b2cf5-1a34-4a24-970a-212729da8f0f,26,14,36,8
e6bc5636-f7db-427d-8de8-6a6ce5ce28b7,20,28,28,8
f54999b7-7fbd-4bf5-8034-c63bd00016fe,16,36,20,12
b4dcb2ed-933d-4860-8288-9606c258ef89,24,34,26,0
f73dfa74-c467-47d5-8b73-e92c130134d8,20,20,34,10
4ab914d1-58fc-4e53-80ab-8831d64715f9,20,8,56,0
35667a9f-2cea-4bd4-a926-fa8d70753519,18,8,50,8
8b54bdf6-6a73-4c6f-b01d-9222d8206990,14,14,50,6
88dda11b-f931-42e6-9079-d71a398f82ad,14,8,56,6
78d703fc-4aab-4797-8237-860f50d5deed,2,62,12,8
c522de58-9af1-4688-957e-cb76358e6264,10,6,2,66
188e4045-ee84-427f-9a12-9aa14c908f16,20,20,38,6
5601060e-15b1-4bb3-a9ab-264717cd11af,24,2,56,2
7020ded3-e816-403d-9dd8-2734642edd4d,22,6,50,6
31a38f9b-71cd-4519-b738-7edb753f78f2,12,48,16,8
e1d55af2-46a1-4e53-8b83-3b49ad49fa43,24,8,46,6
00b15f7e-9415-46cf-ae2b-452b4af77e3a,14,6,46,18
a1c0eacb-84e9-4417-9862-f8a4beb72bd5,2,26,0,56
fe51ee18-3a00-4138-a35e-8f33660b6c0c,16,12,48,8
3b68a934-a79d-4390-80a8-031922568a33,30,6,40,8
12bf603b-3fd7-497e-a1ff-e6c3051af7d8,22,10,48,4
0cc2f6ea-3ad6-4c3d-8b26-373bada06af0,22,14,48,0
5e0efb56-a5f0-4a7f-aaca-f9b6747e1a91,12,22,34,16
095e1ca0-0141-4308-a478-8cc562653d02,14,34,24,12
81531f77-0803-4131-965d-1aba1bc3a4f6,22,4,48,10
c44807c6-ef1e-4de1-949c-df0a09129c43,10,28,44,2
80839b78-d3ee-4788-a588-b4b34bbeb7a8,18,22,38,6
82fe9bab-b15d-4795-9cf2-23c0eae14a7e,22,2,50,10
975785ce-9f71-4737-be7e-d9083af4c639,12,54,14,4
e1d5e990-7be8-478f-a2c6-4004b87a19c3,16,30,30,8
8b1bde62-c02b-4496-bb35-9ebacead9e87,20,26,26,12
4d258b61-0a0c-49d9-a47a-957cda5f5b0f,24,12,40,8
d3f2dbc3-16b8-418a-bc2d-9929b1c6e574,18,24,30,12
f2a5345d-94dc-484f-9258-d9209d4dba06,22,36,26,0
e3685c2f-891b-4535-89de-892c4d46c7da,18,6,8,52
056b7d61-45ba-4404-b620-fbfbcabce90f,34,2,48,0
80f7d948-5d5f-4db0-914a-960a7437cfcc,24,32,28,0
872891ef-df81-4d10-907f-60e47fade23a,2,34,20,28
cd3e9101-48c2-4d8a-98c7-18e5e77e37ee,22,8,54,0
54757e22-65c0-4554-969b-03965a9e3522,24,0,54,6
5f261a90-e602-404e-8451-2871a5d658cf,28,12,44,0
108c8e95-d0eb-4b9a-bcb0-5f85e0ed255d,28,12,40,4
382b7263-001f-44dd-b77e-3bc46d5e30da,28,8,48,0
9de4cad3-522a-496d-a5b0-b2e6ad9175a0,10,16,46,12
8456b064-06a3-4534-a460-093be20ddd1e,18,40,18,8
b3daa04d-8da0-4f6f-b0ec-a30286857d34,16,40,18,10
0ab8c2b1-ecc7-4f2d-90bb-422711f4d95d,0,2,0,82
f1e5806e-7d63-426e-bdee-e34f1652a75b,22,8,50,4
87b0652c-2b0f-49b3-92a9-c241bc61f858,24,10,50,0
006c67c8-f5b0-4864-99cd-724cd123e10c,24,14,42,4
ba0cee1e-e7d0-4333-9604-5347f215f026,26,28,30,0
7e5662ce-ad68-464e-acb3-4372144a10fe,22,24,38,0
dec43165-ef11-4014-90a1-858a67cf0d3a,10,40,30,4
3d539bd6-14df-4ce2-8187-f6db1b344669,10,22,38,14
9713c880-008c-4f23-a758-01dd3ea34415,0,50,0,34
735a0b57-7474-4e75-b017-6bc22fd8a841,10,48,26,0
116abdcf-b70d-43ed-9dcd-0272938dd42d,26,18,36,4
