ProteinGroup,F06,F01,F07,F08
741cde99-7a86-44a4-83a1-472df36be47d,4,24,6,2
746361f5-6f3f-47d4-ae5d-4b8007c4dee5,4,20,8,4
0e04bfa1-2288-43b3-a000-dd7b7b36b6b1,6,6,24,0
15e24905-14a1-4a78-968a-91b583c8027b,4,14,18,0
e49392eb-b4ba-4deb-9d22-623b2ddc6799,6,12,16,2
8e52e54a-d639-47b2-a5ed-2f4763ebfd8f,6,10,16,4
1ea1b9d6-2b38-428b-9a69-405a6aa58ad8,6,8,20,2
81113043-4c03-4f16-8f0d-8f99d45e5c17,8,10,18,0
cc910109-2efb-4207-8e1c-12e40705e79a,2,26,8,0
de30ada8-dbfe-4d02-88e5-77749a7a2959,6,14,16,0
03bbb6ab-d5a4-47c2-be0d-676f3e3d6d4e,10,12,10,4
c568ad1f-5eb0-4630-8aab-5d29a855edc8,8,12,16,0
9b72fa0d-18e6-4ba1-8ce2-b5d46141bdcd,14,0,18,4
9ae03021-142f-4821-a264-96cf5ed8380d,6,6,20,4
9e80e52b-a7b2-4ff6-9475-70323cc79e18,8,6,20,2
d54cd32a-5503-443c-b3c4-b385606b1137,10,6,16,4
15d94b1b-49a6-4ac1-8965-a63d3d8e867a,10,10,16,0
96c99373-32be-4e12-bcc3-5e5ec5543dba,2,18,0,16
2b5260e0-0a1f-424e-b144-e357ae93e669,10,8,18,0
bb125296-e431-4736-9c02-8f0830350a94,12,0,24,0
eaafb48c-d144-4a62-b86f-9b903bb76516,6,4,10,16
efed043f-a307-4f21-9b33-2ecbd0361207,4,16,16,0
b93d02cb-ca06-4e4a-b47b-c3c3c79e8b7b,10,0,22,4
8fb7da55-62ad-484b-b2ba-887f43bda32d,12,2,16,6
38f5588d-1e6a-4e2e-95ec-ed18afd9b34e,6,4,6,20
ab40f4b1-5e1b-4df1-9526-8fc00ed7136d,10,8,14,4
7c6c14cd-d420-4e86-9806-615f2f374496,6,18,12,0
036308f5-f7a7-4943-96d9-75ac880f7a14,6,10,18,2
1dda0144-8068-4c69-ab48-900fdd1276d4,12,6,14,4
1c9c82cc-fa39-4b04-bd29-f8fef08fbed8,2,14,0,20
2f9fbe5d-6022-45ab-8c03-f718952af34d,8,10,18,0
7568691d-bb81-4f52-978a-52883c5af56f,8,14,14,0
733d4aa8-96e2-4067-a54a-271568b42a6b,6,18,12,0
3cce600f-6e39-4e56-8aad-2909a8eeb55b,6,10,20,0
bb2486f9-a884-422f-9841-208caf9b2e2f,2,14,12,8
2bff89df-5e32-416a-8424-97ee26ee1cee,6,12,14,4
1af6e0ac-0a12-4088-92c6-b18baf52aa92,6,8,18,4
8fd93b2f-1c04-423b-ba63-f1ef757bbcee,6,10,10,10
95cb8db1-43fe-47c7-9861-c557a5ccd300,16,2,14,4
3d819925-5ad7-4ece-a3b1-fba2710efec7,2,14,12,8
ec88163d-176e-4394-bc2a-323035aea927,2,10,12,12
0cf5c28a-2b27-4d96-ade8-377a7803c36b,4,14,2,16
d3e52679-7ae4-471f-8353-e2b7e2ae3513,4,28,4,0
6a27713f-bfa9-4a7a-9d5d-0afe315012dc,0,36,0,0
481df5f2-8e5d-44bd-8b55-150a2d4d44ae,2,30,4,0
6a5437fb-6672-4aeb-9a3c-23ebdbd13d5d,20,10,4,2
986e985e-7700-48cb-825a-b43cc585d5ca,18,8,8,2
6051c7bb-8371-45b7-bb20-f7a8d621f62e,4,20,12,0
522cdb0c-b896-4abf-a0cf-c07eea63cfe5,14,10,12,0
6841d8fe-baff-4560-b365-c371d813ad62,12,0,24,0
e6658822-68ab-41a3-b1cd-34f8412e3825,12,0,24,0
14cb6856-e16a-44a4-ba19-a86e8c43ede4,0,16,0,20
11a6c9eb-08e4-418c-82e7-d798fc992e96,10,0,26,0
883ba4ca-87f0-4bef-b811-e2ce5f85a9ed,8,6,22,0
b2767a4c-7f7c-4348-bb46-cd36ff575b3c,8,6,22,0
fa5b13c9-150c-4278-a7d1-c0551c616af5,0,26,0,10
34f3aefc-0349-4c14-be5a-fe79f6b4bac0,4,18,14,0
9c6d033d-a7ff-43f4-a5c3-39d16315e6d7,0,14,6,16
53b685c7-3089-4793-944a-f35f84362cc0,4,6,18,8
08d24ad2-492e-4e87-9145-055945a5380d,8,14,14,0
4a398789-1b84-4a53-8c7a-4b99bb8b3f06,6,20,2,8
f1be1a7e-514b-483b-85d3-8622118bf6f6,12,2,12,10
b271c7c5-908a-4720-b5a3-590cedab7191,10,6,20,0
8e3325ad-fe5a-4682-a7bb-202a031d572d,8,8,20,0
a980a1d8-bab1-468d-8157-4ac79522be76,10,20,6,0
a822a47a-92f9-47f1-af9e-a79d44485d87,10,10,8,8
6d758fe3-e184-4bd6-9fd2-e3d6b1fd4607,8,0,24,4
15ae4a5d-500c-472a-85d5-34969ab7f5c5,8,0,28,0
2ee2dea7-fa8c-42ed-b538-0431729ca1a9,12,8,14,2
02ac84c6-4575-4d80-96d6-8213790637a7,4,22,10,0
5355ee3b-a6d9-474c-978d-e752b1a2055f,0,20,0,16
40e402c7-059e-444a-8924-4ff8638426a0,6,14,14,2
2e7dace7-da42-4bba-bad1-39414f2f2680,8,8,20,0
a8ff49e7-c797-4bc5-b454-66586ba64a01,12,6,10,8
cae97eb5-56ab-4f65-8824-651791ef71d5,2,28,6,0
ecf53ee6-960e-4d3d-941e-dee7bca50e73,10,10,16,0
f3398274-7a0e-444b-904a-d2310a8837f4,12,8,14,2
61e04953-6ac5-4604-9bec-8e8a050d5424,10,8,18,0
f191e949-6a1d-457e-ae7b-6107bc0b8b38,14,2,20,0
17a1891b-a438-4bee-b679-1c7256b103c5,14,4,18,0
266f6a14-d150-4595-8265-e7417e3348dd,6,16,14,0
8da64a56-da75-4009-bece-3c97fcc05981,4,14,16,2
cfd37994-c71f-49bb-8790-f06d2a7a9e27,6,20,10,0
689b04eb-5d78-4354-b243-400dd8756814,4,14,2,16
db896bdc-e0c3-4c63-b287-84ad7789fdba,0,20,0,16
8109498e-47af-4098-815c-5cc94a4232c5,8,16,8,4
7e6a7828-3091-473f-b0cc-855d7ea9ac7d,14,4,18,0
58fe6dd6-49e8-4597-8580-c84c9a78fa75,0,16,0,20
f5280b5a-4bc5-492f-9e94-d3dd5283649b,0,30,0,6
2bf48821-0f7c-459a-ae41-be44bf61549c,2,24,8,2
cfec8655-9ec8-43d9-88ee-28c953a4aca8,8,16,12,0
83ee56a3-fefb-4e0b-ae88-d2872e74c83c,6,4,22,4
829eab28-e574-47de-9472-0c87f55f29f1,8,2,24,2
cca25745-cfa2-4d04-be09-80e8b7df0b38,2,26,4,4
9d1ab5cb-4fea-4f7c-997d-3aff4fcba1d0,14,6,16,0
e0a60040-b1af-48f4-90c3-00169f534241,8,0,24,4
60922b7f-9247-40a5-8915-4d19312271bd,8,8,16,4
427b5c2f-d440-4e0c-9d14-522f9a9fd335,0,32,4,0
141ec442-ea7e-45d2-88ca-4cafc9998774,6,26,4,0
d85552e6-e801-402f-90cb-fe6f4e82227d,0,26,4,6
5fd6192c-ff7d-45de-bc84-3b66755f5cad,6,18,8,4
10d13097-db7e-4863-8378-706a2e0931a6,6,26,0,4
ce39b039-d475-416a-bf57-a090d51193b1,12,10,14,0
4a9d9820-5fd7-4319-a90a-8d74be6a8cb0,6,0,28,2
18a031ad-8bd2-4879-8be9-ed1c2763df2a,10,6,20,0
2e310299-ce4d-49a4-b983-a465e40fbc5e,0,22,10,4
64d509b7-082f-42d6-a658-faeba8162365,8,18,8,2
5ea416d3-e608-4872-8984-594b44c373a6,4,0,32,0
c5abc621-80e4-4ec9-ad9a-904179ee73d2,18,0,10,8
a771bd0d-5e6f-4f46-88c2-9af413a6434d,4,20,4,8
c2555784-aea5-41e3-a9ac-3ba025d57273,6,18,12,0
2376a620-1a00-48f0-94a2-a10d27072595,14,0,18,4
ddef2bcc-6e01-4f3b-9388-fd9191b7f214,20,2,14,0
350b2918-0bdd-4d34-a9d9-66af9d161f05,8,16,12,0
8a1a22fe-876b-45c4-92af-680f3c3b8cfe,14,6,16,0
0360e7a0-a31e-4842-b280-9693bc265842,10,2,20,4
ca2cec8c-d765-477e-86b8-522897a359d3,12,6,14,4
d897a6b5-e5b9-438e-b61c-f09393f3ef4c,2,12,2,20
74ed501f-9077-4b3f-bb0d-417c95bccefa,0,0,28,8
604587c2-a4f8-45b7-9851-23e6cc5ef3c2,6,20,10,0
e89524e2-7149-47f0-ab97-f2e55df2abad,4,2,4,26
42ba6e50-9848-4a3e-8f73-7d98dbf4642c,8,0,24,4
49f6ad77-08ac-4403-a1ca-66f17b5dbf94,10,6,20,0
171266bb-1316-4412-8faa-680453c10c5c,8,18,8,2
94e19f77-ff15-465a-a06f-f92becfb004f,18,4,12,2
5b9255a4-094e-470c-acdb-e254d831b21b,6,6,24,0
61660354-8f79-4553-8c7f-29d59e1115f2,2,2,0,32
c6aee988-8d86-48f0-8f1a-fb0664fe8b26,2,22,8,4
bf9ea70a-218f-4168-bb93-c70f9aa98de3,8,12,14,2
2b2f69a7-16b7-4fe9-b64e-41bf7b2deca7,8,14,14,0
99fc547e-c95c-4c77-bc5f-6c892ecb87a7,14,18,4,0
882ea425-9c4b-4c1f-ac0a-9732e3e7ca51,4,8,24,0
527edcda-aae3-4c86-a71a-493fe9905557,2,8,22,4
825177c5-0e1e-4308-a6c7-b1f555921b7e,8,16,12,0
4a5f9710-cb9c-4740-ab9b-b9694b5c366d,10,6,20,0
ad0ad9d9-4734-4f9b-9c85-3e861cb34a87,10,10,6,10
d90e5cfc-1b9b-47c0-8097-5e899594bf9c,6,12,14,4
96d535d5-3e83-45fc-abc2-a59201862be7,2,30,0,4
329bf95c-b86c-4134-be93-40d6fd82aaaf,10,4,20,2
426f232b-b6b4-4d6d-b7fc-8fb909ff01fa,2,8,26,0
b84ce5ce-73b8-4276-9eb7-0ca7df71645d,4,20,12,0
663f1a59-c774-4d0b-94db-5412ca5ed1ec,2,24,4,6
a14c718f-b143-4c50-8285-69481b399efb,8,16,12,0
71f6225a-ea06-4c68-92c8-66817f45410b,8,6,22,0
3d7a5cbf-f3e9-4525-a25f-5575badf721a,4,22,2,8
6a46c0f9-b66f-4a9f-927e-4552017ad8d6,10,10,16,0
7a4fea68-244e-4e41-913a-62da59693e9e,12,0,20,4
2bef456d-a495-40e4-99b4-8da8908eae44,12,4,20,0
15d3c91c-c153-4efd-9f24-31292d1d0cec,16,2,14,4
1092469e-08c1-415e-a4ec-678ea603dfdf,10,6,20,0
363ffa6d-3577-403b-aba0-cf4fa0f11ace,10,0,26,0
72ce9660-546d-4bd4-b7a0-bb71dfc066cc,8,6,18,4
9704e2eb-a248-4553-944f-c24630589b78,8,8,16,4
51d97ef8-e63c-4581-b0c5-d0b096b7b77d,6,20,10,0
8edea4b1-d32a-42b0-a407-bc222bf7ae4d,0,4,0,32
4bf52049-6ba8-4666-b029-9a9647493fcc,4,0,22,10
8fbc3691-9d70-41fb-9ff7-9c2e116a77b7,6,18,6,6
9dbe1e86-0574-41f5-b1fc-9efa00272469,2,2,32,0
fe3a943f-7b72-4f63-9760-83a2ff675e68,10,12,10,4
54651d08-0788-4f27-961f-944d173ce63b,6,20,6,4
77b55c33-5efd-4c9f-9d1b-5a25804492cc,10,12,14,0
7ce884cb-0e6a-4fb5-a7e0-4251347ee024,6,4,24,2
33336942-234c-4028-b21c-c99ce0d141df,6,4,22,4
de4940b3-d19f-43bd-bc5d-2220ca175c1e,0,18,0,18
1d9de48a-692c-4ebd-b43f-45f255ecd21e,4,24,8,0
133593f1-2c39-41ec-ad94-a7c6e2f0ab83,8,10,18,0
3fa0d552-b17d-4de1-8f98-9a38cbcdeb00,0,32,4,0
384ec6fb-4484-4a65-951d-7992597060c7,0,32,4,0
26e07e1c-7e86-43f3-b9de-2fb3e5f9596c,4,14,14,4
93626ed7-1896-4050-bc65-2d25dc8162ee,8,2,22,4
e5584a8a-a36c-4686-8bb4-2a47b4805f89,10,10,16,0
3593dedd-ac1c-4e54-99b3-c3b088fe2bc8,4,26,4,2
41ffae91-c52d-459d-b3fc-6bdc7f4b67c3,4,0,14,18
7091d6cf-db28-48c3-b737-bfcf52fc8e91,12,2,22,0
231f3974-b992-4814-8ea6-4ebe12af21f8,2,32,2,0
4f9570f7-d63d-43aa-90c0-e4a8d9eeadb6,0,28,0,8
fcb37fbc-819f-42e6-9788-e8994abe5bd5,2,20,0,14
0d5edf63-06e0-4ad6-bf0b-e042f574dc21,0,26,10,0
bb0eeab2-b1d3-4bea-a5dc-31b53b249458,6,24,2,4
3cd636dc-70b7-46c2-a009-6d2e9abfa52f,4,28,4,0
62a9d7fc-b9f2-44b0-8dbe-00b0a586169d,4,12,12,8
75d23ed3-1112-42c1-a2e8-58d57ff3c97c,4,16,12,4
e89dea0c-2655-4914-979e-a4d16a3af443,0,32,0,4
a676463f-c2c5-4893-9ce7-3619ff477e7b,0,6,0,30
a9e1b9de-4af1-4424-b01f-e219a6ccd2e0,2,32,2,0
9fff8ac1-1f0f-4dc1-8def-80bea0215ea9,8,4,20,4
aeb63f8e-581a-4e19-b1de-5b510fd620bc,2,20,10,4
267f2cd9-b9b3-4e33-8ca3-ad5f8c1c6c61,4,30,2,0
0c699394-e346-4c81-94a8-6d7949206b08,16,8,12,0
ee0a5de5-f48c-448e-b07e-b5d7f7462030,4,16,8,8
8d28a0f2-ccc0-427d-978c-ff9b963cb203,2,28,0,6
9ffb7f91-36d6-49a7-a90c-4d2b8d56230f,6,20,2,8
b62f86de-1d79-49a6-99d9-dfee0fa81e94,20,2,14,0
036bdc26-9b28-454c-a101-21647a12d3c1,6,6,24,0
309b4d28-831e-4c99-8b40-9f184e554f05,0,0,2,34
65cbf7dc-b630-460c-90e8-b432dcde1828,8,10,18,0
e9355d8e-60b4-4ade-a7b3-edc58e78e732,12,0,22,2
ccad7ac5-1400-4551-87cc-3927ea4cd2a6,0,36,0,0
793b23bf-add5-49aa-81bf-5df717b82557,0,16,0,20
c18d5ac2-43e0-446a-b3e8-2037a73c53c9,10,6,20,0
f61cefcf-0ad8-4fa2-a41e-b5ee60f2e7b0,0,36,0,0
b6166e45-90c0-46aa-a241-caf46abc9a73,0,18,0,18
1901a211-6827-4415-b883-a446eaea5c13,10,12,14,0
900f5cba-3e58-45de-931b-4546fa158481,8,0,28,0
8e4eeb58-356e-463b-86aa-d424cbc3d5c9,4,16,12,4
d8d970a5-737e-4bf0-bae5-0514772088bc,10,4,22,0
ab11bd2e-9c9d-42e4-8e79-db0d893c4273,0,30,2,4
1ec97c93-2169-4634-bfb1-6318885b6675,12,20,4,0
27092a09-0c12-4d56-9675-91d192e6a9ec,4,8,24,0
176bc1b4-6c9f-41a1-be1d-f44f8efffe4c,2,26,4,4
52895b23-3ec3-4b24-b132-39cad85ca8a0,4,18,14,0
06489d21-7d8b-45e2-a964-f8e54af30361,10,0,18,8
d995e53a-ef32-42c9-8028-60a9d8770c92,6,12,18,0
d46c8ee6-e5a3-4225-be47-f2e96cc4b1fc,10,10,12,4
df14201e-b2f6-46e2-8413-eb0a9b176f75,6,28,2,0
558617c4-83c1-4fb5-8121-46b7a5236664,4,18,14,0
ad08fc55-eee7-47cd-a851-117abf43b7c8,8,12,16,0
7dee0b47-0027-4cfd-a1e4-26152235f560,10,0,26,0
5be54da1-f70b-4f59-9786-a22f41dc478f,10,2,14,10
09680ab4-352d-4ea9-9010-4e5f74ebd69d,6,16,14,0
69795771-5067-4039-b379-a4ca85721068,8,0,28,0
62b3fdb8-e918-4a6a-a06e-d01a0819375d,10,4,20,0
f361366c-8ad4-49f2-8e21-5cd34f3d1078,2,0,32,0
59171135-ef65-486b-aa9e-23036f5625e5,2,0,32,0
f62cb47d-6ac1-4014-a914-581e5812249d,2,0,24,8
e1d9c394-ea24-4eaa-86a1-de22baf85676,16,0,12,6
60de72f6-da95-4fa6-8da6-1845704c7ab7,4,4,26,0
42769a3b-cec9-467c-84cd-65ec628f8858,2,0,32,0
51ef4206-be37-48e7-87eb-3a2912311b3e,2,26,6,0
d507cf5f-e751-4ba8-bd8f-96f37d5fdffd,4,22,4,4
e7d5df9f-2bfa-4b5c-9564-46863bc544aa,6,16,10,2
3eec48e2-f0c3-44f1-91e8-26c962fed5c2,10,10,10,4
bd4fe23a-557e-4565-99d5-84d4e6309dc6,12,4,18,0
4ec17637-4917-4c47-aa81-4769ab6bee97,6,6,22,0
ed9b491d-17e4-47d4-9779-6d6f0b17b759,8,14,12,0
337adb75-5be3-40b0-942c-d51a7ab689cc,6,14,14,0
267b5bb2-5f33-46d9-8a1b-1a1fc71a65d1,14,2,18,0
50cf752d-33fa-4cc1-bd66-13245bda422b,4,8,22,0
fcf94fb7-a104-4ab8-a55f-f708bffed2b2,10,2,22,0
c4b4ad06-0a3a-497d-bbae-d47b136b8a88,6,8,18,2
e9925526-5319-4b58-9bec-569e519b97d8,10,4,20,0
65b1295e-b540-4c67-a647-58765ec17c8c,12,8,10,4
0043a146-a82e-4868-ae83-3a45979b9e8d,8,0,26,0
0ce05c77-1cf8-456f-9dd2-604814d46621,8,12,14,0
0f8108e7-113e-47c4-a5fb-d840737c6bf8,8,18,8,0
505ddb3c-3549-4b6f-9f89-447edb074204,6,8,18,2
d9872fe7-25ee-42a8-943f-1efb1a862421,4,14,16,0
4861a393-47bb-4598-8626-f84c59eebaa3,2,26,6,0
32519e9e-7e2b-4444-88dd-81260b8695d8,4,24,6,0
57f1ff3f-63ef-4534-8593-b1b04551933d,4,8,22,0
85b8d1d0-fc32-450c-a8f0-b381c86e7819,8,26,0,0
77b00b1e-c3ed-44fa-a5a7-9817ec9b9a7d,2,10,22,0
aa89ece5-0dbc-464a-86c4-e264f88c9f56,8,0,22,4
0c562f54-9d2e-437f-8c0d-594f0ab66e0f,10,0,24,0
b6263d6a-b6d7-4b68-98b4-3dd4f1fd5ce0,12,6,10,6
b0c628c6-4c50-42e5-aa1c-021f14d5c52a,4,10,16,4
33dd6597-0200-4972-ad25-5bec8dbab18f,4,24,6,0
fbb1dc16-b95d-46ba-b61a-042e7a359a12,4,14,8,8
0ad6ade3-0c33-4988-a687-59d546d2de21,10,8,14,2
97ddc6b7-8910-4037-8255-a5289ac9c63a,14,6,14,0
ae8d7df9-9afb-49c7-983d-5f03527805d4,10,12,10,2
54fc3619-61df-4ae9-82f9-a63f3c022286,2,30,2,0
61ea5bda-9433-442c-b014-c4fa3c4c2ba3,12,4,18,0
4491ef82-d31b-444b-bd90-dc4e3ff562ba,0,34,0,0
7a13fdb8-dd3e-4234-8222-b50cd8b00071,2,10,8,14
c8427c93-b741-4820-bf98-af80b32aa175,8,10,16,0
0979928a-b2ae-4631-a6bd-ebffaf9aaaa7,6,10,18,0
0857020c-ce95-4c7a-8999-12a9a3b55b01,0,14,0,20
733178e4-4a60-4393-891b-50f3b4d14404,6,4,10,14
d19e368c-0895-4f2f-b355-a28f375aaba7,12,0,22,0
c914459c-d599-4659-bd9d-ed057c28790c,10,0,24,0
68fbc033-4ac2-4592-a339-7e9dbcab91f2,2,0,14,18
379c0b79-0921-43f4-bd68-00a01ee5283c,8,10,14,2
8d981c88-e6ce-42f9-b076-fbfed58d034a,8,0,26,0
b676c242-c531-413d-ad6b-fa2b23d7743d,8,10,12,4
c6fc2096-8508-4734-b62e-6f63728e072b,10,4,16,4
d003177e-130e-495a-ba14-34b0e5609098,10,0,24,0
0b2083ba-1d6e-47d5-b0ac-234c7811d837,6,0,28,0
9b8bed28-62ec-4ca7-8af5-4fa67f86c535,8,18,8,0
5364c579-69c7-44a6-b24c-bd99d8d6bd8c,2,20,12,0
84534b71-e813-4a1f-a756-df761dfc1951,10,0,24,0
6665e0cb-0981-4af8-8ec7-a8d8d851d357,8,0,26,0
3c42035b-6f39-4797-827c-7e49c625501a,12,0,22,0
771fda19-0454-4570-8f87-9c2524568bd2,6,12,12,4
8ae13d5e-4099-4c8e-8e6c-1d841a910726,4,10,12,8
5712cf60-a367-4da1-8975-646ee683a677,4,24,6,0
ebd6ca8f-0b1a-45db-92a0-8422a5a1757a,12,4,18,0
3456e00f-36a2-427c-848c-14df58f9c158,8,12,14,0
0157821a-d287-45d0-a21d-0faa48ba24ec,4,14,12,4
c4e85512-86bb-4dab-a53c-1cc039c5ed45,0,24,0,10
8893cf11-a449-42fd-9885-f8028e3c663c,14,14,6,0
1c14d163-2c4d-4849-9da3-5fa80627a72b,6,8,18,2
a768e86e-48e9-4d22-ab9c-2a3921ae105a,6,10,8,10
4b889562-0247-4a0c-af94-c241f657f298,14,0,18,2
af18bba2-6569-4d84-af72-102ab4f22fa0,4,18,10,2
accf3610-56fa-49f5-8623-ba52912bc3b9,6,24,4,0
67cab31d-0b08-450c-a936-4dcfec729b7d,0,14,0,20
b6416255-6cb5-4e6d-82f1-75a8d4ab3c14,2,24,8,0
92f12b82-c237-44dd-af42-0b145e8bed45,0,26,6,2
a75025fe-4ee6-44a1-a0e2-315879922f6c,2,24,8,0
07f6824f-3332-472d-b7b9-ac08632ac67a,0,34,0,0
8cf44910-2544-4c08-8808-b2ac7ca7ebd6,12,0,22,0
96a61623-9190-46b8-a601-a3ca74805570,4,16,10,4
0f8ad805-cda4-4ae1-a110-0883f7f8ca67,4,16,10,4
60f60da3-3d6f-4246-a7d7-02fb81d6e1a8,0,26,0,8
aa68956a-396e-4c51-9390-c65fd8ce4ccb,14,2,18,0
a325e1c8-6b5f-4d99-8976-6a69d39afb54,6,18,10,0
6c63fe5f-b651-405b-bf36-1729ec4ee9ba,6,14,14,0
523502d1-34f4-4170-93bb-7ca4cbf6d3dc,8,12,10,4
09323ece-8963-4a59-b677-fad8bdd0a306,12,14,8,0
48db927d-44ab-45c4-b27e-e8bc4b4378fb,14,4,16,0
31b32a40-4c31-42a9-8f74-58059f31618f,12,8,14,0
dd06d9f6-e277-405c-81e7-ed5914df53d6,16,0,18,0
82f6bce9-f703-461e-b294-f0059fea5c31,2,16,16,0
a04b516c-1826-482a-8242-44f8499bb915,8,20,6,0
b57f540f-0002-4065-9baa-ab9cbb894301,4,8,20,2
80817b58-667d-44c5-a2dd-b57a6d3e67ac,8,8,18,0
a404bd00-91ea-4487-848b-5aff9b9aebb3,14,2,14,4
a0d06c46-8d0f-4656-ac5b-42f3c0442d55,2,16,12,4
5040792e-2dd4-43ac-9583-375896ec2470,6,2,22,4
90d62375-bd4d-41ee-b4bb-69a285435a91,10,6,18,0
e97f5f03-bd77-44e3-9832-5cf05870b09a,6,10,16,2
efdcdaf6-d35a-4729-92ca-6303607ee6ce,4,8,18,4
76aa7a24-3efe-4eae-ab06-54a8848652e0,6,14,12,2
0c34b99e-fcf2-4112-a807-fd29867603bf,10,2,20,2
df3fbfe1-9f8b-450b-9e1e-c579bffd8f59,0,20,0,14
8054c64a-7541-40ca-91bd-5b12696f28b8,2,28,4,0
1daf55c3-2344-4973-abd2-c4ce191b4e8b,16,4,10,4
2d86316e-9b2c-4c29-bc33-3f24557a4a85,12,2,16,4
9d320d8c-2567-40f7-8bed-ba192855ef7a,8,8,14,4
ae570ca6-f89c-41ef-a972-7f0a33c6b9cb,18,8,8,0
36579efa-c118-4417-95fe-df71b3fb5b18,2,28,0,4
14ff7a7d-4f6a-44ad-ba95-788246baf7f4,8,4,16,6
aaf821b5-37e0-402b-9f22-9de1ab0cd8b3,8,8,14,4
069f165b-cad0-45fd-a815-e0b77c5ec585,10,0,24,0
f5d577ae-e9e0-4f35-a7d7-ad873d0060a3,4,18,10,2
9eb98fd9-1cb5-49db-ba08-d52899e7f1a4,0,34,0,0
d1345c13-e053-4eb7-9b21-966de62b5217,10,8,16,0
a4a8357f-6ba6-4b60-b19f-d28c6e30aeeb,8,6,8,12
6557d94d-ca31-417b-bbc0-82ab87097166,8,8,18,0
71e138c1-f38e-4f78-b13d-4c7f273e1f05,10,4,16,4
b80f1cad-dde4-4d5d-a835-eabb64c3f769,8,8,14,4
f7f436e9-6c59-4605-9351-ab835928ec18,4,0,30,0
d4624802-7984-4b98-9f7e-2f2c85f66d60,0,30,2,2
d220fba4-233f-4ccf-b08f-b78c8fce68aa,4,4,18,8
c9911051-ea6f-4d2f-ac70-3409909d92e4,14,8,12,0
cf0bb7c4-5727-481f-abf1-18750456b02e,14,6,12,2
306ee3f8-3b06-48b4-b51d-fcfa5b37152f,8,22,4,0
50e771db-1822-4254-8a46-82116027e58f,8,18,6,2
10775258-cf4e-42b4-9821-1c937565058d,0,32,0,2
073b7460-9886-43f0-9e8b-dc80431b768d,14,10,10,0
57958415-641b-476a-862b-05aa9f18eb37,10,4,18,2
fce47812-664e-4446-b1c0-73986771d995,0,2,0,32
4b630fc4-c2dd-4456-83b9-73e8554acfa3,0,0,0,34
c8e9c80c-b284-4567-8ec9-0771a030dffd,14,0,14,6
ff5aa250-f0e7-47ba-a642-7922c314de4a,14,0,20,0
95b5d7f3-8afb-43b1-955a-5a32952258a4,8,4,22,0
883f84d2-8b11-403c-8d04-c97bd66035f3,0,14,0,20
e6c61e86-f7fa-4d51-9b35-d1b62ff203f9,2,10,22,0
39bf0992-89a8-4448-b878-0adbdc083797,2,22,10,0
f6f34acc-3ee9-4672-86ab-490bcd77db45,8,0,22,4
9cd58fd3-c46e-418e-988a-cfa8911ce029,4,6,8,16
2b3af15e-d9d8-45d0-ad77-0df1e21751e8,14,4,14,2
0378d1cb-ac6c-4670-8d5a-5c2a61696127,2,22,10,0
79f0f1aa-fc5b-4632-9a7b-ecddb33bf848,6,16,8,4
df12e2e1-35e4-4279-9184-50594d290c63,6,22,2,4
0beea536-6676-4ec4-9e2e-87ccb8e00cb3,6,24,4,0
e56740e5-21a5-4d2d-b26f-4a74c1f317dd,4,0,30,0
3861a1ee-d041-4a00-ae08-d60cc08f5cc1,4,4,22,4
c7c5a61b-5b78-4e61-8bac-9b3c539ee64a,4,16,8,6
a0be0ec1-8a4b-4dc5-85f7-df4aa297691d,0,6,0,28
55a6ebdc-e659-44fa-851a-f3a06d27e043,6,10,18,0
017ce78f-0ee7-404d-84f0-184dd3eb6180,14,0,20,0
69cdd824-05a6-4fbc-9062-da87c5803b44,10,12,8,4
d433d0c4-378c-4262-b028-851b8facad24,8,12,12,2
8e8a9680-69f5-473b-b7f8-5ab7b6e38403,6,8,14,6
5ce460d0-7372-43c6-9379-3209ef4b04c3,10,12,6,6
f41ec469-8d19-46db-bd0e-1096fe7b3737,12,0,22,0
c2ce2a82-1668-4173-818a-bc9b6adace6c,6,2,18,8
94648ac3-b5dd-4d4e-bd86-d8fc80c6886e,10,6,18,0
fae34d64-3b09-47fb-b738-fa5181085cfc,4,18,10,2
1e3af9fb-1f08-4405-931e-c5c96a41d2c8,0,34,0,0
32b074b0-1fdb-4444-b5e1-2b3c9ba1616f,0,12,6,16
95acc3d1-3df2-4d10-90c4-eee0ecd9d9e8,0,26,0,8
ea0ca3e6-37c0-48cf-9677-ed8eb9937d2d,0,4,0,30
1e20bbec-0416-4c43-9dbc-8b2f64149edc,4,30,0,0
37e225c0-1f5d-474a-b382-c40849e6ba39,6,28,0,0
fe0db848-c7b7-4dcb-8c5f-0a8493aaf06c,10,16,8,0
9db49468-7852-4fcf-badf-f8e79f311ee5,2,24,2,6
e5305729-07c6-49a4-b616-4ab71038326a,8,4,22,0
e3f6cfff-fe72-4e5c-8fcf-0f7648aa123d,12,4,18,0
8baf6575-f65f-4292-adca-74794c03c463,8,2,16,8
30a4a791-5d0a-496f-89ed-2e38339c626e,2,20,12,0
8554a858-f3f6-42f4-8f30-156a56a48a10,10,4,20,0
37f09d6f-7110-4f3a-a989-edaa7a562453,2,14,0,18
68308976-c090-4689-aa3c-ae8b837d65b5,6,12,8,8
218983df-3e34-4e84-84d0-5caffc96c70d,6,12,12,4
cbc35445-a497-4fff-9679-7c3c1eceffdc,0,32,2,0
