KEGG	Percent	Count
K13498	0.001153798	52
K13497	0.000355015	16
K00616	0.001153798	52
K03087	0.031529761	1421
K07662	0.001065045	48
K03657	0.003527961	159
K06162	0.0026848	121
K02396	0.001375683	62
K05780	0.001286929	58
K05781	0.00142006	64
K15973	0.001242552	56
K01421	0.001508813	68
K01990	0.000798784	36
K06163	0.001353494	61
K06164	0.002529481	114
K02393	0.000776595	35
K22390	0.029377484	1324
K00384	0.001486625	67
K01190	0.002529481	114
K01002	0.001952582	88
K02394	0.001153798	52
K00986	0.013379624	603
K17462	0.002019147	91
K02761	0.002418539	109
K01808	0.001175987	53
K07729	0.000599088	27
K21453	0.001087233	49
K06167	0.00155319	70
K09994	0.000732218	33
K03294	0.002351974	106
K05774	0.001109422	50
K00763	0.032572618	1468
K01734	0.014200596	640
K03671	0.014733119	664
K01480	0.016752266	755
K16153	0.050123667	2259
K10539	0.001775075	80
K07228	0.042734919	1926
K00850	0.020990256	946
K03088	0.012048318	543
K07165	0.0285787	1288
K13993	0.011959565	539
K19239	0.028667454	1292
K21573	0.072134591	3251
K13895	0.00071003	32
K01448	0.030220644	1362
K21572	0.041203918	1857
K01740	0.033171705	1495
K13894	0.001153798	52
K13893	0.002063524	93
K12373	0.041780817	1883
K01961	0.03692155	1664
K23351	0.009829475	443
K01966	0.039229147	1768
K01130	0.035745563	1611
K04750	0.001109422	50
K01156	0.001531002	69
K13747	0.001508813	68
K13746	0.00184164	83
K06193	0.001353494	61
K03310	0.002174466	98
K01624	0.001508813	68
K14060	0.000798784	36
K01480	0.001641944	74
K00797	0.001242552	56
K07402	0.00155319	70
K07184	0.000177507	8
K06165	0.001309117	59
K06166	0.000998479	45
K02042	0.000754407	34
K01834	0.015886917	716
K11645	0.018593906	838
K02041	0.001508813	68
K03282	0.000665653	30
K02217	0.010073548	454
K11636	0.001952582	88
K05595	0.015354395	692
K00042	0.000732218	33
K03205	0.042890238	1933
K02217	0.011515796	519
K11631	0.001264741	57
K11629	0.001242552	56
K21919	0.002241032	101
K03169	0.046773214	2108
K03839	0.010961085	494
K01520	0.000377203	17
K05275	0.027979612	1261
K03701	0.000177507	8
K20487	0.001065045	48
K17680	0.041669875	1878
K01448	0.009452272	426
K18240	0.024451652	1102
K02497	0.043378384	1955
K04017	0.000355015	16
K04018	0.001042856	47
K11102	0.002596047	117
K07126	0.001486625	67
K09805	0.002152278	97
K21090	0.002196655	99
K22015	0.002928873	132
K07338	0.028778396	1297
K15550	0.002840119	128
K19803	0.000754407	34
K02234	0.001286929	58
K03183	0.001220364	55
K00845	0.001020668	46
K19078	0.000576899	26
K03695	0.003594526	162
K04014	0.000998479	45
K07058	0.001242552	56
K01126	0.002019147	91
K06934	0.016086613	725
K04014	0.000465957	21
K03322	0.001575379	71
K19091	0.000199696	9
K04015	0.001397871	63
K21562	0.008098778	365
K11535	0.001908205	86
K09761	0.000554711	25
K21572	0.032994198	1487
K04016	0.002351974	106
K06282	0.001331306	60
K13652	0.00042158	19
K21573	0.050456494	2274
K01061	0.000399392	18
K06889	0.035146476	1584
K07089	0.016574758	747
K01061	0.000266261	12
K03325	0.020790561	937
K18954	0.026004842	1172
K02079	0.000954103	43
K03741	0.006922791	312
K02746	0.000665653	30
K19265	0.001442248	65
K04763	0.01910424	861
K02745	0.000576899	26
K18434	0.027779916	1252
K06196	0.012358956	557
K03892	0.013002421	586
K21900	0.001442248	65
K22106	0.009984794	450
K07240	0.000687841	31
K03286	0.030398151	1370
K11635	0.001198175	54
K04763	0.02786867	1256
K00784	0.000798784	36
K00881	0.001065045	48
K18015	0.001220364	55
K11636	0.003084192	139
K07467	0.001664132	75
K17195	0.000754407	34
K07114	0.000532522	24
K00005	0.000332826	15
K10550	0.001331306	60
K22299	0.001087233	49
K10551	0.002573858	116
K07240	0.000643465	29
K10549	0.001242552	56
K00845	0.027247394	1228
K07137	0.002418539	109
K23238	0.00142006	64
K03088	0.010495128	473
K19078	0.000820972	37
K02884	0.015376583	693
K11633	0.001486625	67
K19155	0.000377203	17
K03215	0.002418539	109
K01708	0.001886017	85
K01661	0.000976291	44
K12299	0.001908205	86
K08680	0.00084316	38
K02551	0.002529481	114
K01630	0.001042856	47
K15547	0.003150757	142
K15549	0.00142006	64
K02552	0.00184164	83
K05594	0.000399392	18
K21695	0.000465957	21
K07454	0.001042856	47
K02348	0.000399392	18
K06178	0.00042158	19
K01679	0.000687841	31
K07165	0.027824293	1254
K21573	0.082585343	3722
K21572	0.044798444	2019
K12373	0.038430364	1732
K01153	0.000399392	18
K02402	0.000355015	16
K02556	0.000554711	25
K06142	0.015199076	685
K01270	0.038297233	1726
K07004	0.023386607	1054
K02557	0.000798784	36
K03407	0.002596047	117
K07455	0.002041336	92
K12373	0.056758008	2558
K07672	0.016818831	758
K06075	0.016752266	755
K19824	0.000110942	5
K21572	0.038985075	1757
K21573	0.072178968	3253
K01183	0.038607871	1740
K00992	0.020169284	909
K16043	0.028001801	1262
K00118	0.003882976	175
K02990	0.009785098	441
K02963	0.005569296	251
K02939	0.011892999	536
K21557	0.042357716	1909
K00354	0.000621276	28
K03604	0.002374162	107
K03604	0.001752886	79
K18815	0.000465957	21
K03699	0.000355015	16
K09017	0.00071003	32
K19337	0.000976291	44
K16053	0.029310918	1321
K09917	0.000332826	15
K01134	0.040338569	1818
K15460	0.001331306	60
K01206	0.046640083	2102
K12111	0.078214222	3525
K01752	0.001397871	63
K07282	0.002130089	96
K21090	0.001198175	54
K07056	0.001065045	48
K01665	0.001065045	48
K06373	0.001486625	67
K11206	0.001486625	67
K17879	0.000377203	17
K18702	0.000266261	12
K01447	0.010273244	463
K02040	0.000155319	7
K01883	0.002706989	122
K03767	0.000665653	30
K01589	0.002152278	97
K00926	0.001996959	90
K03269	0.001220364	55
K01588	0.000976291	44
K03762	0.002218843	100
K07643	0.001375683	62
K07771	0.000576899	26
K03734	0.000687841	31
K18908	0.001886017	85
K11044	0.003283888	148
K00805	0.000599088	27
K06183	0.000621276	28
K07464	0.000732218	33
K02471	0.000332826	15
K19118	0.00113161	51
K22597	0.00226322	102
K19117	0.002485104	112
K03971	0.000332826	15
K03970	0.000199696	9
K09951	0.000443769	20
K15342	0.001109422	50
K20997	0.014134031	637
K16702	0.014045277	633
K11068	0.001952582	88
K07493	0.002041336	92
K10240	0.00255167	115
K00180	0.000643465	29
K15524	0.00155319	70
K02099	0.001775075	80
K11753	0.021189952	955
K01912	0.001908205	86
K17236	2.22E-05	1
K10241	0.00184164	83
K00179	0.0026848	121
K21063	0.012358956	557
K07727	0.007366559	332
K17236	0.000909726	41
K11928	0.00310638	140
K09696	0.019858646	895
K13635	0.000355015	16
K21019	0.001952582	88
K01537	0.082097197	3700
K07679	0.039828235	1795
K12264	0.009518837	429
K20955K21024	0.004637382	209
K15509	0.001597567	72
K03294	0.001952582	88
K03710	0.001153798	52
K07481	0.031085993	1401
K01963	0.001464436	66
K11754	0.000355015	16
K01077	0.010850143	489
K21573	0.067519398	3043
K21572	0.042424281	1912
K07053	0.024584782	1108
K22405K19824	0.00184164	83
K03327	0.000488145	22
K09825	0.000976291	44
K22405K19824	0.001286929	58
K18673	0.001508813	68
K19337	0.001331306	60
K03307	0.003039815	137
K05539	0.001752886	79
K02099	0.001065045	48
K00004	0.002662612	120
K07406	0.00310638	140
K02099	0.001597567	72
K16692	0.017750745	800
K21024	0.004348933	196
K01091	0.001886017	85
K14155	0.002307597	104
K06131	0.001153798	52
K02314	0.003039815	137
K00344	0.00155319	70
K21833	0.001286929	58
K01809	0.000976291	44
K02565	0.002773554	125
K00881	0.001508813	68
K18908	0.00226322	102
K02761	0.001109422	50
K01491	0.025383566	1144
K07282	0.031374442	1414
K16927	0.002152278	97
K03973	0.008098778	365
K02343	0.049347072	2224
K03491	0.001286929	58
K13052	0.00650121	293
K16785	0.000954103	43
K01223	0.001109422	50
K10797	0.001686321	76
K23237	0.001664132	75
K23237	0.001930394	87
K00849	0.002596047	117
K01567	0.001930394	87
K07406	0.002351974	106
K00245	0.001087233	49
K10117	0.002662612	120
K00246	0.000576899	26
K10119	0.001065045	48
K00239	0.000776595	35
K03098	0.000687841	31
K11741	0.000643465	29
K00247	0.000310638	14
K19096	0.001242552	56
K02195	0.01386777	625
K00428	0.03310514	1492
K05341	0.003417018	154
K11073	0.001508813	68
K05844	0.001109422	50
K10678	0.00084316	38
K22300	0.00084316	38
K11075	0.000776595	35
K11076	0.001198175	54
K04022	0.001575379	71
K04019	0.001952582	88
K04023	0.001886017	85
K03674	0.000599088	27
K21024	0.001442248	65
K19337	0.000665653	30
K18888	0.000221884	10
K07095	0.000510334	23
K19225	0.000687841	31
K07679	0.003084192	139
K09768	0.000510334	23
K00187	0.000199696	9
K15524	0.000488145	22
K11200	0.001908205	86
K00133	0.00113161	51
K06173	0.00084316	38
K03473	0.00071003	32
K11208	0.00071003	32
K11738	0.000998479	45
K05396	0.001175987	53
K18471	0.000887537	40
K03436	0.000909726	41
K03483	0.001042856	47
K06997	0.000576899	26
K21084	0.002751366	124
K03495	0.002462916	111
K07335	0.001153798	52
K23242	0.000665653	30
K09772	0.000576899	26
K04074	2.22E-05	1
K24180	0.000954103	43
K06180	0.000754407	34
K01012	0.001042856	47
K00652	0.00184164	83
K02169	0.000909726	41
K18887	0.000643465	29
K19575	0.001175987	53
K20469	0.001775075	80
K15973	0.000599088	27
K06950	0.000199696	9
K06910	0.000510334	23
K18888	0.000621276	28
K18887	0.001730698	78
K00833	0.002063524	93
K07354	0.000776595	35
K03090	0.000732218	33
K08744	0.000621276	28
K18887	0.00197477	89
K02345	0.000443769	20
K07156	0.000443769	20
K10857	0.000576899	26
K01354	0.001309117	59
K00965	0.001175987	53
K04763	0.001508813	68
K03722	0.00310638	140
K21024	0.002507293	113
K00133	0.00084316	38
K00928	0.001309117	59
K00003	0.00071003	32
K22226	0.000599088	27
K02033	0.000998479	45
K00384	0.00113161	51
K10797	0.003239511	146
K16950	0.001730698	78
K07729	0.001797263	81
K21900	0.001242552	56
K01990	0.000865349	39
K16951	0.001175987	53
K00012	0.002995438	135
K03328	0.002107901	95
K10118	0.002063524	93
K10119	0.001597567	72
K10218	0.001309117	59
K18350	0.003084192	139
K07720	0.003306076	149
K07718	0.002795742	126
K10117	0.002662612	120
K06934	0.001375683	62
K01749	0.001020668	46
K19310	0.001397871	63
K02492	0.001575379	71
K01698	0.001042856	47
K00018	0.001397871	63
K13542	0.001309117	59
K01845	0.00184164	83
K00926	0.002019147	91
K03307	0.001952582	88
K24012	0.002374162	107
K04066	0.000488145	22
K01928	0.002107901	95
K00174	0.001264741	57
K10797	0.004038295	182
K06153	0.001619756	73
K00176	0.000110942	5
K00177	0.00084316	38
K00187	0.001175987	53
K23253	0.003128569	141
K22300	0.003638903	164
K04085	0.000244073	11
K18206	0.013557132	611
K10117	0.002462916	111
K01955	0.004615194	208
K17103	0.001464436	66
K05799	0.001619756	73
K03660	0.001042856	47
K01613	0.000931914	42
K23237	0.000798784	36
K07507	0.00142006	64
K06019	0.000798784	36
K03839	0.000754407	34
K06180	0.000377203	17
K03101	0.000576899	26
K01610	0.0026848	121
K01735	0.001087233	49
K01449	0.001087233	49
K09779	0.000754407	34
K00008	0.00071003	32
K02034	0.000576899	26
K00004	0.000865349	39
K06180	0.000643465	29
K09772	0.001065045	48
K06997	0.000776595	35
K05349	0.051543727	2323
K21574	0.043356196	1954
K02434	0.002107901	95
K21572	0.045708169	2060
K04773	0.042646166	1922
K07165	0.027269583	1229
K21573	0.075729117	3413
K03215	0.001264741	57
K03489	0.000798784	36
K07138	0.002241032	101
K03292	0.002174466	98
K07690	0.000576899	26
K07679	0.000377203	17
K00266	0.001797263	81
K05593	0.001353494	61
K03491	0.002307597	104
K02761	0.001264741	57
K01223	0.001641944	74
K19337	0.000687841	31
K19416	0.000732218	33
K01512	0.000199696	9
K16248	0.001486625	67
K13889	0.001264741	57
K22106	0.001198175	54
K06864	0.001353494	61
K09121	0.002152278	97
K01755	0.002440727	110
K02777	0.001065045	48
K02804	0.001752886	79
K16698	0.000377203	17
K09690	0.000621276	28
K20444	0.001619756	73
K09691	0.001042856	47
K07027	0.001264741	57
K04751	0.000443769	20
K13677	0.001486625	67
K07648	0.000310638	14
K03698	0.001153798	52
K19002	0.001819451	82
K03814	0.00084316	38
K01740	0.00155319	70
K08485	0.000266261	12
K03320	0.001930394	87
K13678	0.001309117	59
K18579	0.000399392	18
K02806	0.000976291	44
K05808	0.000310638	14
K03092	0.002196655	99
K10190	0.000820972	37
K10189	0.001353494	61
K10188	0.002019147	91
K02926	0.000177507	8
K03497	0.000687841	31
K01736	0.00142006	64
K12111	0.00142006	64
K02906	0.000266261	12
K12111	0.002729177	123
K18206	0.006523399	294
K19002	0.001486625	67
K07052	0.001065045	48
K07038	0.001442248	65
K03270	0.00084316	38
K00133	0.001952582	88
K03169	0.002773554	125
K23144	0.001175987	53
K22108	0.000865349	39
K06928	0.001486625	67
K07120	0.001042856	47
K18889	0.000687841	31
K03324	0.002374162	107
K03763	0.000399392	18
K06403	0.000576899	26
K03090	0.001641944	74
K23123	0.000687841	31
K22341	0.004792701	216
K03750	0.002706989	122
K23124	0.000687841	31
K07160	0.001042856	47
K03752K05288	0.001730698	78
K05522	0.000599088	27
K00533	0.002906685	131
K11085	0.001863828	84
K17999	0.000820972	37
K18887	0.002307597	104
K18331	0.002928873	132
K12574	0.002618235	118
K00930	0.00084316	38
K07098	0.000665653	30
K05887	0.000399392	18
K00145	0.001486625	67
K00620	0.001242552	56
K19689	0.001397871	63
K01813	0.003017627	136
K20469	0.002085713	94
K00858	0.000599088	27
K07979	0.000532522	24
K16509	0.000665653	30
K17686	0.00255167	115
K15475K07126	0.002795742	126
K06180	0.001264741	57
K05837	0.001353494	61
K04068	0.000110942	5
K07979	0.000443769	20
K01990	0.000909726	41
K06221	0.00113161	51
K01952	0.006146196	277
K11991	0.000576899	26
K07715	0.001508813	68
K04751	0.00042158	19
K07711	0.001996959	90
K20862	0.001508813	68
K18967	0.001198175	54
K03827	0.000488145	22
K03657	0.004482063	202
K06394	0.002085713	94
K06393	0.000443769	20
K05916	0.00155319	70
K06392	0.000221884	10
K06391	0.000732218	33
K01657	0.001020668	46
K06396	0.000554711	25
K06395	0.000332826	15
K13497	0.001309117	59
K06390	0.001353494	61
K07023	0.000865349	39
K07089	0.001641944	74
K17290	0.001109422	50
K13543	0.000865349	39
K01749	0.00184164	83
K02498	0.002107901	95
K01548KdpC	0.000399392	18
K07356	0.000931914	42
K07056	0.001664132	75
K07121	0.002884496	130
K06202	0.000599088	27
K01778	0.001397871	63
K08325	0.001996959	90
K06221	0.001797263	81
K03431	0.000732218	33
K06078	0.000266261	12
K00973	0.001286929	58
K16704	0.001109422	50
K02805	0.001952582	88
K16693	0.00142006	64
K21572	0.04371121	1970
K01710	0.000976291	44
K21572	0.046795402	2109
K01728	0.034702707	1564
K02027	0.002241032	101
K09013	0.001065045	48
K02853	0.001486625	67
K02469	0.001708509	77
K03629	0.000887537	40
K02470	0.002462916	111
K07487	0.017595426	793
K21903	0.000465957	21
K03975	0.001020668	46
K18349	0.000732218	33
K06196	0.001664132	75
K08224	0.000310638	14
K03671	0.000155319	7
K08224	0.001109422	50
K21739	0.001597567	72
K07533	0.000998479	45
K03548	0.001464436	66
K11068	0.000732218	33
K02503	0.000510334	23
K06133	0.000732218	33
K18785	0.018971109	855
K03657	0.003417018	154
K08218	0.025361377	1143
K09955	0.003350453	151
K18205	0.00310638	140
K21573	0.061750405	2783
K02099	0.001752886	79
K21745	0.000954103	43
K03079	0.025072928	1130
K19265	0.002019147	91
K07718	0.000266261	12
K02026	0.00142006	64
K03570	0.000643465	29
K03630	0.000976291	44
K21084K14051K21024	0.007477501	337
K00040	0.002884496	130
K01686	0.002241032	101
K02855	0.002041336	92
K07699	0.000621276	28
K02502	0.000931914	42
K00265	0.000332826	15
K21711	0.001996959	90
K02217	0.001042856	47
K07699	0.000332826	15
K01873	0.002995438	135
K21394	0.00071003	32
K01756	0.000155319	7
K21395	0.001952582	88
K01494	0.00084316	38
K11690	0.001819451	82
K10117	0.002130089	96
K07718	0.002729177	123
K18478	0.001309117	59
K01599	0.001708509	77
K02647	0.001242552	56
K02647	0.000488145	22
K21472	0.001020668	46
K20976	0.000310638	14
K18967	0.000221884	10
K09801	0.000221884	10
K07814	0.002218843	100
K20972	0.001531002	69
K11527	0.002462916	111
K03088	0.000732218	33
K00375K03486	0.003128569	141
K01448	0.002174466	98
K03631	0.001397871	63
K07787	4.44E-05	2
K23241	0.001886017	85
K12138	0.000954103	43
K03658	0.005014586	226
K12137	0.002152278	97
K04112	0.001664132	75
K00375	0.002218843	100
K24089	0.000820972	37
K24089	0.000399392	18
K06877	0.000865349	39
K21024	8.88E-05	4
K18967	0.000798784	36
K03486K05799	0.002462916	111
K23424	0.041270483	1860
K00002	0.001930394	87
K16248	0.001930394	87
K01599	0.00197477	89
K01507	0.000931914	42
K22391	0.000177507	8
K16951	0.001020668	46
K18841	0.000332826	15
K16950	0.001863828	84
K06924	0.003306076	149
K09800	0.005280847	238
K21528	0.000244073	11
K07278	0.002440727	110
K07798	0.001775075	80
K18842	0.000399392	18
K07810	0.000465957	21
K21638	0.00028845	13
K20965	0.004703948	212
K07304	0.00155319	70
K00031	0.000266261	12
K07451	0.00084316	38
K19575	0.002218843	100
K03699	0.002107901	95
K11068	0.000532522	24
K11210	0.000310638	14
K01955	0.002884496	130
K03101	0.000488145	22
K06158	0.002840119	128
K18234	0.000887537	40
K18908	0.000998479	45
K21573	0.069449791	3130
K15554	0.000532522	24
K00198	0.00297325	134
K00655	0.001242552	56
K02051	0.001198175	54
K02469	0.003949541	178
K01358	0.001397871	63
K02470	0.003505772	158
K03629	0.002041336	92
K14761	0.00028845	13
K02338	0.001664132	75
K02313	0.002396351	108
K02914	0.000488145	22
K06142	0.000465957	21
K13276	0.001664132	75
K01223	0.002041336	92
K02757	0.003017627	136
K03930	0.000621276	28
K19505	0.00255167	115
K19509	0.000820972	37
K19508	0.000643465	29
K19507	0.000199696	9
K19506	0.000355015	16
K03699	0.001531002	69
K03687	0.001020668	46
K06921	0.047771693	2153
K02245	0.000199696	9
K00858	0.000954103	43
K02243	0.001109422	50
K02244	0.000532522	24
K01134	0.032284168	1455
K01135	0.039162582	1765
K21573	0.073665593	3320
K21572	0.055027311	2480
K15725	0.026914568	1213
K19337	0.000931914	42
K15727	0.022898462	1032
K15726	0.056780197	2559
K00873	0.000310638	14
K06970	0.021722475	979
K01126	0.016308497	735
K07783	0.028534323	1286
K01200	0.041692063	1879
K01176	0.035967448	1621
K21572	0.012824914	578
K16052	0.026382045	1189
K03088	0.014089654	635
K07451	0.000820972	37
K08289	0.00028845	13
K24258	0.000155319	7
K00036	0.00142006	64
K07165	0.023697245	1068
K21573	0.073377144	3307
K03431	4.44E-05	2
K01625	0.000754407	34
K21572	0.027890859	1257
K19179	0.049835218	2246
K01690	0.001819451	82
K07165	0.024562594	1107
K01911	0.020213661	911
K01661	0.014355915	647
K07451	0.000909726	41
K20846K18206	0.006412457	289
K19337	0.001442248	65
K02549	0.018682659	842
K02361	0.026848002	1210
K03298	0.020213661	911
K06188	0.021700286	978
K19337	0.001442248	65
K02551	0.036122767	1628
K00748	0.001198175	54
K00677	0.000776595	35
K02372	0.000754407	34
K02536	0.001087233	49
K07720	0.040538265	1827
K07058	0.031174747	1405
K06223	0.001220364	55
K01962	0.001286929	58
K02337	0.004504252	203
K03470	0.00084316	38
K04761	0.02036898	918
K03086	0.027291771	1230
K19802	0.026958945	1215
K09933	0.000798784	36
K20742	0.023608491	1064
K08587	0.026426422	1191
K01582	0.001930394	87
K01206	0.040449511	1823
K05349	0.052453453	2364
K04047	0.014599988	658
K01223	0.000244073	11
K15725	0.031906965	1438
K01902	0.001442248	65
K03671	0.010783578	486
K11922	0.001242552	56
K15726	0.067519398	3043
K15727	0.0232091	1046
K06075	0.010583882	477
K18940	0.025450131	1147
K21574	0.044887197	2023
K00239	0.000510334	23
K00235	0.001353494	61
K00164	0.004215802	190
K00658	0.002396351	108
K01443	0.025339189	1142
K01443	0.03155195	1422
K01903	0.001042856	47
K10001	0.001198175	54
K10002	0.000687841	31
K12516	0.002085713	94
K05275	0.001309117	59
K10003	0.000732218	33
K01250	0.001198175	54
K04763	0.034281127	1545
K07486	0.194947561	8786
K10004	0.000754407	34
K04045	0.00042158	19
K03446	0.035213041	1587
K03543	0.019015486	857
K12340	0.028645265	1291
K11635	0.000954103	43
K02003	0.001042856	47
K07095	0.000687841	31
K21471	0.001886017	85
K01421	0.004038295	182
K01447	0.006301515	284
K04069	0.01626412	733
K00656	0.055426702	2498
K06929	0.00042158	19
K18909	0.000532522	24
K01448	0.00255167	115
K02805	0.001353494	61
K11063	0.001087233	49
K09748	0.000399392	18
K03763	0.005192093	234
K03315	0.023808187	1073
K11749	0.00084316	38
K02959	0.016042236	723
K02525	0.0258939	1167
K01818	0.042268962	1905
K02469	0.000399392	18
K01628	0.015931294	718
K09934	0.000377203	17
K13888	0.000155319	7
K00848	0.027092075	1221
K07574	0.000465957	21
K02427	0.001175987	53
K02899	0.00042158	19
K03979	0.001619756	73
K02888	0.000332826	15
K02523	0.000266261	12
K13256	0.000776595	35
K08138	0.000754407	34
K02478	0.020213661	911
K12340	0.02602703	1173
K18303	0.067275325	3032
K01443	0.000244073	11
K02834	0.000332826	15
K02519	0.00197477	89
K07742	0.000155319	7
K02600	0.001397871	63
K02760	0.000266261	12
K02759	0.000377203	17
K01278	0.016907585	762
K01278	0.028534323	1286
K03152	0.017351354	782
K11527	0.070359517	3171
K07705	0.014799684	667
K06902	0.001109422	50
K00537	0.000266261	12
K12053	0.000133131	6
K03491	0.002662612	120
K07098	0.00155319	70
K07005	0.000776595	35
K03856	0.00028845	13
K03823	0.000110942	5
K04753	0.000443769	20
K13509	0.000976291	44
K02621	0.003084192	139
K01442	0.025805146	1163
K07098	0.000532522	24
K11070	0.015310018	690
K11071	0.013268682	598
K11076	0.032727937	1475
K02199	0.031951342	1440
K16153	0.056780197	2559
K16153	0.037853464	1706
K02124	0.013335247	601
K02123	0.034392069	1550
K07713	0.038807567	1749
K11069	0.029310918	1321
K01886	0.002529481	114
K07706	0.00084316	38
K00375	0.000754407	34
K07350	0.001153798	52
K20453	0.000399392	18
K02761	0.002862308	129
K11921	0.000887537	40
K20452	0.001819451	82
K12527	0.004792701	216
K19694	0.043334007	1953
K18908	0.00184164	83
K06001	0.001575379	71
K06173	0.001042856	47
K07165	0.024806667	1118
K03564	0.000820972	37
K08223	0.000332826	15
K21573	0.072423041	3264
K22452	0.003439207	155
K03442	0.001331306	60
K22708K20444	0.002795742	126
K03704	0.000465957	21
K09691	0.001708509	77
K00700	0.0059465	268
K03924	0.001065045	48
K00354	0.000621276	28
K03839	0.001042856	47
K07484	0.005968688	269
K20444	0.002041336	92
K00600	0.000399392	18
K10012	0.001220364	55
K14340	0.001664132	75
K20444	0.002795742	126
K18142	0.000954103	43
K18140	0.000776595	35
K07319	0.00084316	38
K10439	0.000199696	9
K03534	0.005303035	239
K03557	0.00028845	13
K05540	0.001531002	69
K02687	0.001153798	52
K14392	0.001486625	67
K21562	0.000820972	37
K03328	0.001531002	69
K07271	0.001242552	56
K14742	0.019326124	871
K03574	0.000377203	17
K01854	0.001886017	85
K00942	0.016885397	761
K00969	0.014977191	675
K07133	0.03565681	1607
K09692	0.001065045	48
K01790	0.000576899	26
K07258	0.001952582	88
K06153	0.001087233	49
K09153	0.000310638	14
K22907	0.000754407	34
K07005	0.000510334	23
K12988	0.000865349	39
K06910	0.00028845	13
K00996	0.001775075	80
K07273K23989	0.006878414	310
K07098	0.028001801	1262
K02548	0.025716392	1159
K03275	0.001397871	63
K00689K02238	0.005480543	247
K00689	0.001331306	60
K21573	0.079767412	3595
K21572	0.049213942	2218
K03169	0.001531002	69
K07705	0.000887537	40
K00945	0.000599088	27
K01008	0.000399392	18
K01447	0.019126428	862
K00078	0.001309117	59
K02795	0.000887537	40
K06147	0.001996959	90
K06147	0.002374162	107
K03169	0.000465957	21
K10804	0.00071003	32
K21023	0.00310638	140
K00262	0.001597567	72
K17884	0.00042158	19
K19078	0.000510334	23
K11633	0.001309117	59
K08320	0.000332826	15
K01666	0.001597567	72
K03077	0.001020668	46
K16017	0.000643465	29
K07566	0.014244973	642
K07107	0.016108801	726
K01854	0.001353494	61
K07462	0.047438867	2138
K03654	0.048792361	2199
K09667	0.032350733	1458
K04518	0.024207579	1091
K10206	0.035190853	1586
K04516	0.04089328	1843
K18349	0.000820972	37
K14187	0.025516696	1150
K02117	0.038807567	1749
K02121	0.014045277	633
K18350	0.000576899	26
K07979	0.005569296	251
K01990	0.018327645	826
K24180	0.001020668	46
K18640	0.00071003	32
K00558	0.001797263	81
K09761	0.001353494	61
K02687	0.00142006	64
K00682	0.000465957	21
K03151	0.002840119	128
K04487	0.00184164	83
K02015	0.020324603	916
K08600	0.001353494	61
K02013	0.019925212	898
K05349	0.003705468	167
K21572	0.046529141	2097
K21573	0.082385647	3713
K19693	0.111030912	5004
K01840	0.03905164	1760
K03496	0.021323083	961
K03310	0.0026848	121
K06881	0.030020948	1353
K02238	0.053962266	2432
K00259	0.001952582	88
K07450	0.009141634	412
K01783	0.015820352	713
K19229	0.000754407	34
K06998	0.000820972	37
K00604	0.025938277	1169
K15268	0.000687841	31
K04759	0.001752886	79
K03281	0.045109082	2033
K00208	0.000820972	37
K09681	0.00084316	38
K18707	0.001619756	73
K11184	0.000665653	30
K04763	0.001730698	78
K07447	0.000443769	20
K01811	0.000820972	37
K02768	6.66E-05	3
K06952	0.000488145	22
K12574	0.002063524	93
K01147	0.002041336	92
K19611	0.063747364	2873
K14051	0.000621276	28
K04069	0.001065045	48
K21572	0.052076249	2347
K07493	0.005214281	235
K19693	0.101489887	4574
K02814	0.000133131	6
K01206	0.037831276	1705
K03100	0.000643465	29
K06168	0.000954103	43
K03700	0.000954103	43
K06179	0.001264741	57
K07124	0.001065045	48
K24204	0.000687841	31
K10241	0.001775075	80
K13634	0.001065045	48
K03168	0.00310638	140
K07720	0.00184164	83
K10240	0.00310638	140
K01681	8.88E-05	4
K18843	0.00042158	19
K18675	0.004016106	181
K07339	0.000266261	12
K07568	0.034636142	1561
K18907	0.001797263	81
K08600	0.000687841	31
K00432	0.012935856	583
K15726	0.140452773	6330
K15727	0.031995719	1442
K03437	0.000510334	23
K14155	0.001752886	79
K02478	0.028001801	1262
K07705	0.023852564	1075
K01624	0.001109422	50
K03217	0.002795742	126
K14053	0.001353494	61
K10112	0.000976291	44
K01838	0.000687841	31
K04844	0.000221884	10
K08163	0.001641944	74
K03836	0.001886017	85
K01667	0.002440727	110
K03650	0.002928873	132
K06901	0.001686321	76
K19784	0.000931914	42
K06133	0.001508813	68
K18297	0.001597567	72
K11065	0.000643465	29
K03721	0.002130089	96
K01838	0.000887537	40
K00557	0.001775075	80
K08316	0.01047294	472
K00322	0.002773554	125
K06131	0.037365319	1684
K22105	0.000954103	43
K02026	0.000887537	40
K19611	0.074974711	3379
K02025	0.001220364	55
K02027	0.003150757	142
K01735	0.028800584	1298
K01776	0.001597567	72
K14982	0.002440727	110
K18954	0.02631548	1186
K03811	0.00084316	38
K00525	0.000177507	8
K14681	0.002751366	124
K04761	0.001353494	61
K00526	0.000221884	10
K00930	0.000776595	35
K09925	0.000621276	28
K02469	0.002529481	114
K02470	0.002285408	103
K08591	0.000798784	36
K01223	0.00155319	70
K00969	0.000998479	45
K07574	0.000221884	10
K10124	0.002529481	114
K03091	0.000576899	26
K02564	0.000643465	29
K02036	0.00155319	70
K02887	0.000532522	24
K00790	0.002751366	124
K13653	0.001775075	80
K03488	0.001664132	75
K00891	0.000954103	43
