KEGG	Percent	Count
K22293	0.000177685	18
K07335	0.000118457	12
K00248	0.000858812	87
K03604	0.0001382	14
K00791	1.97428E-05	2
K15583	0.000148071	15
K03572	0.000128328	13
K15582	0.000266528	27
K02335	1.97428E-05	2
K03555	5.92284E-05	6
K03789	7.89712E-05	8
K11782	9.8714E-05	10
K02035	3.94856E-05	4
K02033	1.97428E-05	2
K03885	0.001174697	119
K01892	9.8714E-06	1
K02004	0.00141161	143
K03733	9.8714E-06	1
K02238	5.92284E-05	6
K01619	2.96142E-05	3
K03574	9.8714E-06	1
K00790	9.8714E-06	1
K18890	9.8714E-06	1
K07491	0.000167814	17
K02396	7.89712E-05	8
K19309	1.97428E-05	2
K01955	3.94856E-05	4
K00563	1.97428E-05	2
K06200	0.000888426	90
K21573	1.97428E-05	2
K03315	9.8714E-06	1
K07696	9.8714E-06	1
K03553	1.97428E-05	2
K02203	0.000503441	51
K22300	9.8714E-06	1
K11527K20974	0.000157942	16
K08602	0.000177685	18
K18534	0.000384985	39
K22441	8.88426E-05	9
K06213	0.000414599	42
K01791	0.000375113	38
K02851	0.000463956	47
K12132	9.8714E-05	10
K01867	0.000444213	45
K05825	0.000661384	67
K01886	0.000582413	59
K09698	0.000375113	38
K07533	0.000148071	15
K01409	3.94856E-05	4
K03601	2.96142E-05	3
K06179	5.92284E-05	6
K19271	0.000157942	16
K01586	7.89712E-05	8
K19421	0.000148071	15
K03294	1.97428E-05	2
K01610	0.002793606	283
K22300	5.92284E-05	6
K11928	0.00042447	43
K05349	0.000187557	19
K07052	9.8714E-06	1
K01424	8.88426E-05	9
K23393	1.97428E-05	2
K07720	3.94856E-05	4
K09144	1.97428E-05	2
K03770	9.8714E-05	10
K02357	0.000227042	23
K03210	3.94856E-05	4
K00548	3.94856E-05	4
K03328	0.000118457	12
K03298	1.97428E-05	2
K03046	0.000414599	42
K03406	0.000463956	47
K14084	0.00112534	114
K14059	3.94856E-05	4
K01154	1.97428E-05	2
K01154	1.97428E-05	2
K01154	0.000108585	11
K19334	3.94856E-05	4
K17286	5.92284E-05	6
K09691	3.94856E-05	4
K03076	2.96142E-05	3
K02931	0.000177685	18
K02994	0.000315885	32
K02933	0.00063177	64
K02881	0.000227042	23
K02988	0.000315885	32
K02907	3.94856E-05	4
K02876	0.000296142	30
K02990	0.000118457	12
K03687	2.96142E-05	3
K00928	9.8714E-06	1
K18908	0.000118457	12
K01972	7.89712E-05	8
K02199	7.89712E-05	8
K02574	4.9357E-05	5
K18940	1.97428E-05	2
K13836	7.89712E-05	8
K19223	5.92284E-05	6
K00848	0.000621898	63
K07736	0.00154981	157
K00615	0.000375113	38
K00615	0.000177685	18
K11145	0.000108585	11
K01883	0.000345499	35
K08641	0.000108585	11
K07668	1.97428E-05	2
K01839	1.97428E-05	2
K01193	7.89712E-05	8
K17318	0.000148071	15
K17320	3.94856E-05	4
K17319	2.96142E-05	3
K03484	1.97428E-05	2
K18346	3.94856E-05	4
K00876	8.88426E-05	9
K03367	0.000384985	39
K03789	0.000207299	21
K16025	4.9357E-05	5
K19294	0.000592284	60
K11931	0.000592284	60
K12574	0.000266528	27
K01714	0.000148071	15
K00215	4.9357E-05	5
K03502	0.000118457	12
K04041	0.000365242	37
K00763	0.000236914	24
K07571	2.96142E-05	3
K13052	2.96142E-05	3
K05825	0.000157942	16
K01409	0.000128328	13
K17677	6.90998E-05	7
K03789	3.94856E-05	4
K20201	0.000118457	12
K07566	8.88426E-05	9
K17318	0.000898297	91
K14060	1.97428E-05	2
K12308	3.94856E-05	4
K21308K08358	4.9357E-05	5
K01929	4.9357E-05	5
K18697	0.000108585	11
K01770	2.96142E-05	3
K00991	1.97428E-05	2
K05820	1.97428E-05	2
K04762	4.9357E-05	5
K03530	0.000276399	28
K02499	3.94856E-05	4
K01649	5.92284E-05	6
K06409	1.97428E-05	2
K24018	0.000266528	27
K18887	9.8714E-05	10
K22300	1.97428E-05	2
K01776	0.000345499	35
K01921	0.000483699	49
K06180	0.000236914	24
K01462	1.97428E-05	2
K03101	7.89712E-05	8
K02967	0.000335628	34
K04066	0.000246785	25
K01735	0.000266528	27
K07487	5.92284E-05	6
K02357	1.97428E-05	2
K01738	7.89712E-05	8
K03310	0.000276399	28
K09681	7.89712E-05	8
K02838	9.8714E-06	1
K00865	6.90998E-05	7
K19302	5.92284E-05	6
K03086	0.000681127	69
K12297	0.000197428	20
K00075	0.000750226	76
K06183	3.94856E-05	4
K00060	0.002191451	222
K00639	0.005419399	549
K07154	9.8714E-06	1
K01338	0.001579424	160
K20846	0.000118457	12
K01873	0.001609038	163
K02470	0.000256656	26
K16899	0.000384985	39
K16898	0.000651512	66
K14261	0.000414599	42
K21573	4.9357E-05	5
K18336	0.000365242	37
K03695	0.003800489	385
K17686K12956	3.94856E-05	4
K14623	3.94856E-05	4
K00556	1.97428E-05	2
K02834	6.90998E-05	7
K02519	0.000375113	38
K07742	9.8714E-06	1
K02600	0.000167814	17
K22293	0.0001382	14
K00133	1.97428E-05	2
K00248	0.000177685	18
K00919	1.97428E-05	2
K22293	1.97428E-05	2
K05366	0.000148071	15
K02033	0.000118457	12
K02034	0.000197428	20
K15583	0.000246785	25
K10823	0.000207299	21
K11383	3.94856E-05	4
K00997	5.92284E-05	6
K01269	0.000463956	47
K01703	0.000513313	52
K03671	1.97428E-05	2
K00030	0.000157942	16
K00986	0.000276399	28
K03439	3.94856E-05	4
K02028	5.92284E-05	6
K08372	0.002754121	279
K09903	0.000651512	66
K02838	0.000552798	56
K00806	0.000266528	27
K16169	0.000286271	29
K16169	0.000157942	16
K03816	0.000128328	13
K19082	0.000108585	11
K19081	7.89712E-05	8
K19084	7.89712E-05	8
K06940	2.96142E-05	3
K11622	0.000177685	18
K11622	0.00049357	50
K02574	0.000256656	26
K00981	0.000236914	24
K02199	0.001510324	153
K00099	0.000148071	15
K24204	0.000483699	49
K00651	1.97428E-05	2
K02871	0.000769969	78
K02996	0.000473827	48
K03111	9.8714E-06	1
K03312	3.94856E-05	4
K07502	3.94856E-05	4
K02945	0.000276399	28
K01209	0.000236914	24
K02990	1.97428E-05	2
K12267	0.024402102	2472
K03327	0.000335628	34
K07497	0.000118457	12
K08153	1.97428E-05	2
K00383	9.8714E-06	1
K07483	9.8714E-05	10
K01915	0.000592284	60
K04079	0.000276399	28
K02032	3.94856E-05	4
K21757	3.94856E-05	4
K23393	0.000306013	31
K01005	0.002092737	212
K17320	1.97428E-05	2
K01190	4.9357E-05	5
K02035	0.000187557	19
K00602	1.97428E-05	2
K16555	7.89712E-05	8
K19084	0.000394856	40
K22844	2.96142E-05	3
K11631	9.8714E-05	10
K01571	0.007255479	735
K02005	1.97428E-05	2
K11633	0.000108585	11
K20509	0.005133128	520
K19078	0.000276399	28
K23351	0.000947654	96
K07137	1.97428E-05	2
K01142	0.0001382	14
K01495	0.000108585	11
K21929	3.94856E-05	4
K07166	0.000108585	11
K03750	0.000148071	15
K02358	0.000839069	85
K03088	1.97428E-05	2
K04759	4.9357E-05	5
K01662	3.94856E-05	4
K01006	0.006534867	662
K06378	1.97428E-05	2
K14647	6.90998E-05	7
K01867	3.94856E-05	4
K05685	3.94856E-05	4
K09815	3.94856E-05	4
K04043	0.0001382	14
K05989	1.97428E-05	2
K01091	7.89712E-05	8
K23181	1.97428E-05	2
K02078	3.94856E-05	4
K03086	8.88426E-05	9
K21029	1.97428E-05	2
K01876	0.000927912	94
K03294	0.000375113	38
K03311	0.000434342	44
K06969	0.000217171	22
K03686	0.00035537	36
K07486	8.88426E-05	9
K04043	0.000276399	28
K06871	5.92284E-05	6
K21961	5.92284E-05	6
K03545	7.89712E-05	8
K03975	0.000197428	20
K02343	0.000187557	19
K09747	2.96142E-05	3
K18698	0.001224054	124
K18640	0.000157942	16
K03612	6.90998E-05	7
K03617	5.92284E-05	6
K00385K03616	3.94856E-05	4
K03150	7.89712E-05	8
K03327	0.00084894	86
K03650	5.92284E-05	6
K04078	3.94856E-05	4
K04077	0.000641641	65
K01740	2.96142E-05	3
K06187	0.0001382	14
K03752	0.000325756	33
K12143K22480	4.9357E-05	5
K03734	0.000118457	12
K00805	5.92284E-05	6
K01993	2.96142E-05	3
K19870	7.89712E-05	8
K11754	9.8714E-06	1
K01873	3.94856E-05	4
K03596	0.000108585	11
K02495	3.94856E-05	4
K05540	0.000118457	12
K16874	1.97428E-05	2
K03303	1.97428E-05	2
K05825	0.001085854	110
K16089	1.97428E-05	2
K21471	0.000187557	19
K21573	3.94856E-05	4
K19575	9.8714E-06	1
K07150	1.97428E-05	2
K01923	0.000157942	16
K14665	0.000148071	15
K09681	3.94856E-05	4
K22432	0.000217171	22
K08372	1.97428E-05	2
K06969	9.8714E-06	1
K02004	0.00063177	64
K19304	0.000157942	16
K18843	0.000187557	19
K06409	0.000276399	28
K07335	5.92284E-05	6
K19824	0.00056267	57
K21471	0.000315885	32
K01423	1.97428E-05	2
K01937	1.97428E-05	2
K06075	0.000177685	18
K14194K14195	0.000463956	47
K03310	0.0001382	14
K07684	7.89712E-05	8
K17363	0.000177685	18
K02357	0.0001382	14
K02967	9.8714E-05	10
K02996	3.94856E-05	4
K02871	1.97428E-05	2
K03657	3.94856E-05	4
K06215	1.97428E-05	2
K00088	5.92284E-05	6
K03149	1.97428E-05	2
K22927	9.8714E-05	10
K09002	9.8714E-06	1
K01939	0.000621898	63
K01756	0.000602155	61
K19134	9.8714E-05	10
K02314	0.000769969	78
K02939	9.8714E-05	10
K22927	0.000641641	65
K09955	3.94856E-05	4
K02888	5.92284E-05	6
K01966	3.94856E-05	4
K12452	6.90998E-05	7
K19955	6.90998E-05	7
K07406	6.90998E-05	7
K01972	1.97428E-05	2
K00689KxYKxGKxW_sigK23974	0.000868683	88
K01809	6.90998E-05	7
K03492	0.000187557	19
K00845	5.92284E-05	6
K24180	4.9357E-05	5
K22068	5.92284E-05	6
K04487	0.000177685	18
K01738	0.000118457	12
K14059	0.000325756	33
K06951	9.8714E-06	1
K06400	1.97428E-05	2
K04759	0.000177685	18
K13058	3.94856E-05	4
K00048	0.000197428	20
K02356	0.000197428	20
K07015	1.97428E-05	2
K01539	0.000118457	12
K03499	0.000148071	15
K11184	1.97428E-05	2
K18700	6.90998E-05	7
K07138	9.8714E-06	1
K03043	5.92284E-05	6
K02469	3.94856E-05	4
K19091	3.94856E-05	4
K03595	1.97428E-05	2
K03584	7.89712E-05	8
K03569	5.92284E-05	6
K03630	5.92284E-05	6
K02888	0.000296142	30
K22441	7.89712E-05	8
K10188	0.000315885	32
K10189	1.97428E-05	2
K06400	1.97428E-05	2
K22221	9.8714E-06	1
K15520	1.97428E-05	2
K03979	9.8714E-06	1
K01653	1.97428E-05	2
K02899	0.000315885	32
K00053	0.000582413	59
K03763	0.000306013	31
K02986	0.000167814	17
K02948	7.89712E-05	8
K08177	5.92284E-05	6
K00826	9.8714E-06	1
K18590	1.97428E-05	2
K03831	9.8714E-06	1
K04096	9.8714E-06	1
K01620	1.97428E-05	2
K07258	3.94856E-05	4
K07652	3.94856E-05	4
K03601	9.8714E-05	10
K13789	3.94856E-05	4
K06076	4.9357E-05	5
K02226	3.94856E-05	4
K12111	5.92284E-05	6
K00031	5.92284E-05	6
K04487	3.94856E-05	4
K12984	1.97428E-05	2
K01193	4.9357E-05	5
K10120	0.000740355	75
K10121	0.000197428	20
K15986	8.88426E-05	9
K10122	0.000207299	21
K00973	0.000404727	41
K07260	0.000217171	22
K00763	0.000927912	94
K00243	0.00161891	164
K09022	0.00056267	57
K15780	1.97428E-05	2
K09696	0.002921934	296
K02337	0.009101431	922
K00850	0.003790618	384
K02961	9.8714E-06	1
K02874	1.97428E-05	2
K02895	1.97428E-05	2
K02931	0.000108585	11
K02994	3.94856E-05	4
K02933	1.97428E-05	2
K02881	4.9357E-05	5
K03551	0.000365242	37
K03431	0.000671255	68
K03091	0.000414599	42
K15268	0.0001382	14
K01005	0.00063177	64
K01005	0.000572541	58
K01005	0.000375113	38
K21573	1.97428E-05	2
K07260	0.001135211	115
K00057	1.97428E-05	2
K03733	0.000217171	22
K00057	9.8714E-06	1
K00615	1.97428E-05	2
K00615	3.94856E-05	4
K00873	0.000404727	41
K01624	0.000454084	46
K01804	0.000434342	44
K21071	0.000414599	42
K02004	1.97428E-05	2
K03077	0.000108585	11
K03657K03656	0.000108585	11
K17713	0.000829198	84
K02237	0.001273411	129
K01990	9.8714E-06	1
K03498	3.94856E-05	4
K13993	0.000197428	20
K16422	5.92284E-05	6
K01662	0.000296142	30
K06442	6.90998E-05	7
K00858	3.94856E-05	4
K03402	0.000207299	21
K03631	0.000483699	49
K01866	8.88426E-05	9
K19425	0.00098714	100
K01159	0.000128328	13
K19425	0.000404727	41
K03550	0.000414599	42
K02847	0.000621898	63
K19425	0.000868683	88
K19424	0.000533056	54
K19997	0.000779841	79
K03606	0.000839069	85
K00134	0.004126245	418
K19221	1.97428E-05	2
K03517	1.97428E-05	2
K00773	1.97428E-05	2
K03210	0.00049357	50
K06384	1.97428E-05	2
K19427	0.00035537	36
K03733	3.94856E-05	4
K00208	6.90998E-05	7
K21636	5.92284E-05	6
K07114	2.96142E-05	3
K18353	5.92284E-05	6
K15530	9.8714E-06	1
K00639	3.94856E-05	4
K00969	9.8714E-06	1
K03496	3.94856E-05	4
K00876	1.97428E-05	2
K01710	2.96142E-05	3
K00104	9.8714E-06	1
K03650	1.97428E-05	2
K03604	0.000217171	22
K03088	6.90998E-05	7
K07667	1.97428E-05	2
K00820	3.94856E-05	4
K00244	2.96142E-05	3
K20074	3.94856E-05	4
K17309	2.96142E-05	3
K07462	3.94856E-05	4
K12132	1.97428E-05	2
K02477	5.92284E-05	6
K03784	2.96142E-05	3
K03704	0.000197428	20
K02965	9.8714E-06	1
K02890	5.92284E-05	6
K02982	8.88426E-05	9
K15973	0.000118457	12
K02878	5.92284E-05	6
K18908	0.000384985	39
K23536	0.000187557	19
K10974	9.8714E-06	1
K02448	3.94856E-05	4
K15632	0.000118457	12
K01624	0.000266528	27
K06400	0.000177685	18
K00845	6.90998E-05	7
K06023	6.90998E-05	7
K02315	7.89712E-05	8
K00948	2.96142E-05	3
K15836	4.9357E-05	5
K01182	9.8714E-06	1
K05844	1.97428E-05	2
K01552	3.94856E-05	4
K14445	0.000503441	51
K01005	4.9357E-05	5
K14445	0.002161837	219
K18479	1.97428E-05	2
K20509	0.000829198	84
K20997	7.89712E-05	8
K23351	0.000404727	41
K23352	0.000108585	11
K01966	0.00197428	200
K05606	0.000315885	32
K07588	0.000809455	82
K01849	0.000207299	21
K21473	1.97428E-05	2
K00925	0.000157942	16
K11621	0.000217171	22
K00262	0.000898297	91
K01443	0.000108585	11
K00790	1.97428E-05	2
K04758	9.8714E-05	10
K07124	3.94856E-05	4
K03046	0.00049357	50
K00147	1.97428E-05	2
K00931	0.000128328	13
K03090	0.000118457	12
K21469	0.000148071	15
K20035	4.9357E-05	5
K18218	2.96142E-05	3
K00243	7.89712E-05	8
K02337	0.000375113	38
K00615	0.000434342	44
K01804	0.000730484	74
K03604	1.97428E-05	2
K10559	0.000128328	13
K00598	4.9357E-05	5
K02045	3.94856E-05	4
K03319	0.000108585	11
K03410	7.89712E-05	8
K03408	7.89712E-05	8
K03407	0.000602155	61
K01358	3.94856E-05	4
K00926	1.97428E-05	2
K18206	1.97428E-05	2
K23509	0.000434342	44
K04762	1.97428E-05	2
K23509	0.000306013	31
K03210	0.000108585	11
K03705	3.94856E-05	4
K04043	0.000671255	68
K11636	0.0001382	14
K02429	7.89712E-05	8
K14699	0.0001382	14
K01183	0.000167814	17
K02503	0.000819326	83
K14698	1.97428E-05	2
K14440	1.97428E-05	2
K12257	7.89712E-05	8
K02916	1.97428E-05	2
K02887	0.000108585	11
K03292	9.8714E-05	10
K01580	0.000118457	12
K01425	1.97428E-05	2
K06969	4.9357E-05	5
K08307	2.96142E-05	3
K04751	2.96142E-05	3
K03977	0.000266528	27
K03320	3.94856E-05	4
K08591	2.96142E-05	3
K00057	0.000128328	13
K06398	0.000296142	30
K03555K08741	0.000839069	85
K01872	0.002665278	270
K07035	0.000108585	11
K07979	1.97428E-05	2
K02970	0.000839069	85
K21903	9.8714E-06	1
K01534	0.000444213	45
K01752	0.007719435	782
K01752	0.008055063	816
K00615	0.000266528	27
K02566	0.000286271	29
K00615	2.96142E-05	3
K07816	2.96142E-05	3
K02224	1.97428E-05	2
K19302	9.8714E-06	1
K03296	3.94856E-05	4
K00606	0.000542927	55
K03704	0.000118457	12
K02342	1.97428E-05	2
K19294	0.000977269	99
K01448	5.92284E-05	6
K07658	7.89712E-05	8
K11717	1.97428E-05	2
K05515	1.97428E-05	2
K15726	1.97428E-05	2
K01714	0.000197428	20
K01972	0.000177685	18
K22905	3.94856E-05	4
K02357	0.000375113	38
K03427	7.89712E-05	8
K01082	0.0001382	14
K21134	5.92284E-05	6
K18302	0.000118457	12
K00956	0.000197428	20
K00957	5.92284E-05	6
K10119	6.90998E-05	7
K03046K13797	0.000957526	97
K00832	3.94856E-05	4
K07487	9.8714E-06	1
K10118	3.94856E-05	4
K19295	7.89712E-05	8
K00854	1.97428E-05	2
K19294	1.97428E-05	2
K03498	3.94856E-05	4
K03499	3.94856E-05	4
K09696	3.94856E-05	4
K01775	0.000217171	22
K07171	2.96142E-05	3
K03699	8.88426E-05	9
K23121	3.94856E-05	4
K02004K05685	1.97428E-05	2
K03466	0.000750226	76
K08138	4.9357E-05	5
K21463	0.000394856	40
K01805	5.92284E-05	6
K16053	1.97428E-05	2
K18908	4.9357E-05	5
K00243	3.94856E-05	4
K00129	0.000503441	51
K07124	0.000592284	60
K01091	0.000118457	12
K14698	1.97428E-05	2
K20483	1.97428E-05	2
K07706	1.97428E-05	2
K02477	1.97428E-05	2
K14699	5.92284E-05	6
K02004	1.97428E-05	2
K01928	1.97428E-05	2
K02470	5.92284E-05	6
K01604	4.9357E-05	5
K07137	5.92284E-05	6
K23351	2.96142E-05	3
K20509	5.92284E-05	6
K00147	1.97428E-05	2
K07705	2.96142E-05	3
K01571	5.92284E-05	6
K03615	5.92284E-05	6
K06409	5.92284E-05	6
K00945	1.97428E-05	2
K06217	3.94856E-05	4
K02529	2.96142E-05	3
K00013	1.97428E-05	2
K01872	0.000148071	15
K02970	1.97428E-05	2
K02502	2.96142E-05	3
K06400	2.96142E-05	3
K06400	2.96142E-05	3
K03326	3.94856E-05	4
K21573	5.92284E-05	6
K21572	4.9357E-05	5
K18785	0.000157942	16
K18009	1.97428E-05	2
K06221	1.97428E-05	2
K00266	0.000167814	17
K00385K03616	8.88426E-05	9
K07738	5.92284E-05	6
K07391	7.89712E-05	8
K03168	1.97428E-05	2
K03628	0.000325756	33
K02967	0.000207299	21
K05896	9.8714E-06	1
K00558	9.8714E-06	1
K03613	5.92284E-05	6
K03617	2.96142E-05	3
K18908	1.97428E-05	2
K01868	0.000227042	23
K14059	0.000404727	41
K19171K03546	0.007413422	751
K05803K09667	3.94856E-05	4
K23518	2.96142E-05	3
K03699	5.92284E-05	6
K00286	0.000335628	34
K03719	0.000157942	16
K00620	0.002221065	225
K01647	0.001303025	132
K17734K14647	0.000375113	38
K01303	1.97428E-05	2
K09761	3.94856E-05	4
K06180	0.001303025	132
K03101	0.000384985	39
K02887	0.000315885	32
K02916	0.000187557	19
K03088	0.000503441	51
K02520	5.92284E-05	6
K05540	0.000335628	34
K21961	8.88426E-05	9
K03699	0.000167814	17
K02397	0.000690998	70
K05521	1.97428E-05	2
K07568	0.000157942	16
K03856	4.9357E-05	5
K20509	0.000118457	12
K03495	0.000325756	33
K07098	8.88426E-05	9
K02004K01421	0.001500453	152
K02003	0.000246785	25
K21572	0.006663195	675
K08169	0.000236914	24
K03789	6.90998E-05	7
K03572	0.00063177	64
K07059	0.000128328	13
K18353	0.000335628	34
K12264	0.000306013	31
K02800	3.94856E-05	4
K21573	0.010098443	1023
K00009	5.92284E-05	6
K01870	0.000207299	21
K00853	9.8714E-06	1
K05367	1.97428E-05	2
K00805	6.90998E-05	7
K06413	0.000187557	19
K00134	0.000207299	21
K01902	5.92284E-05	6
K13788	0.000187557	19
K01903	1.97428E-05	2
K06194	0.000690998	70
K00645	1.97428E-05	2
K11754	0.001599167	162
K07677	1.97428E-05	2
K02111	0.000503441	51
K02115	0.000315885	32
K02133	0.00063177	64
K02114	0.000236914	24
K07705	9.8714E-06	1
K15835	1.97428E-05	2
K01208	9.8714E-06	1
K07706	1.97428E-05	2
K07706	3.94856E-05	4
K02106	0.000760098	77
K18345	0.0001382	14
K13643	0.00056267	57
K01738	8.88426E-05	9
K22522	0.000108585	11
K01990	9.8714E-06	1
K09667	0.000335628	34
K02836	0.000878555	89
K13993	3.94856E-05	4
K18908	0.000177685	18
K01734	1.97428E-05	2
K03734	7.89712E-05	8
K21574	1.97428E-05	2
K14699	9.8714E-06	1
K02950	3.94856E-05	4
K07648	1.97428E-05	2
K22300	5.92284E-05	6
K08591	0.000246785	25
K03789	9.8714E-05	10
K02203	0.000197428	20
K21961	1.97428E-05	2
K14698	9.8714E-06	1
K02945	0.00204338	207
K00826	3.94856E-05	4
K02621	0.000710741	72
K02470	0.00035537	36
K03977	2.96142E-05	3
K05837	1.97428E-05	2
K22230	6.90998E-05	7
K22230	5.92284E-05	6
K12554	0.000384985	39
K02902	0.000612027	62
K01926	1.97428E-05	2
K01810	0.000256656	26
K01567	0.000128328	13
K01815	0.000710741	72
K00874	0.002882449	292
K03580	1.97428E-05	2
K03701	0.000118457	12
K03733	1.97428E-05	2
K07590	3.94856E-05	4
K02950	0.000157942	16
K02316	9.8714E-06	1
K01953	1.97428E-05	2
K14652	1.97428E-05	2
K07448	3.94856E-05	4
K17318	0.00035537	36
K19429	9.8714E-06	1
K00754	3.94856E-05	4
K03328	0.000148071	15
K19824	9.8714E-05	10
K15912	0.000167814	17
K05601	3.94856E-05	4
K19956	1.97428E-05	2
K00262	0.000335628	34
K02035	6.90998E-05	7
K03169	1.97428E-05	2
K08161	7.89712E-05	8
K08161	0.000404727	41
K00859	9.8714E-05	10
K10563	0.000315885	32
K00975	0.003504347	355
K00975	0.002951549	299
K06412	0.002082865	211
K22719	0.000542927	55
K03284	9.8714E-05	10
K01759	7.89712E-05	8
K01271	0.002635664	267
K07570	0.000276399	28
K03768	0.001145082	116
K03664	0.000128328	13
K12573	0.000750226	76
K03075	0.000108585	11
K02529	0.00282322	286
K00927	7.89712E-05	8
K01754	8.88426E-05	9
K07459	1.97428E-05	2
K00014	0.000533056	54
K03785	0.00091804	93
K06969	0.001016754	103
K00945	1.97428E-05	2
K19005	0.000710741	72
K01689	0.079672072	8071
K00865	0.001401739	142
K17077	0.000523184	53
K00611	6.90998E-05	7
K03697	0.035418584	3588
K07486	1.97428E-05	2
K15915	1.97428E-05	2
K19788	0.006031426	611
K01790	0.000286271	29
K12270	1.97428E-05	2
K00615	0.012358993	1252
K00615	0.009743072	987
K04759	0.001115468	113
K03525	0.003366148	341
K04758	0.000266528	27
K02028	0.000789712	80
K03524	0.002872577	291
K01952	0.064440501	6528
K07025	0.000384985	39
K00018	0.001283282	130
K00687	0.001194439	121
K17758	0.000128328	13
K01491	0.000197428	20
K15357	0.000148071	15
K20374	3.94856E-05	4
K22300	1.97428E-05	2
K01026	2.96142E-05	3
K03572	9.8714E-06	1
K15986	0.000118457	12
K09994	0.000108585	11
K03087	1.97428E-05	2
K03595	0.000671255	68
K00887	7.89712E-05	8
K07042	0.000394856	40
K06187	3.94856E-05	4
K00974	0.000118457	12
K07473	9.8714E-06	1
K19157	2.96142E-05	3
K07729	0.000167814	17
K12950	7.89712E-05	8
K19425	0.000315885	32
K03088	1.97428E-05	2
K07165	0.000207299	21
K21573	0.000503441	51
K15770	1.97428E-05	2
K19003	8.88426E-05	9
K00794	3.94856E-05	4
K03629	3.94856E-05	4
K04486	1.97428E-05	2
K03797	0.000118457	12
K05366	0.003376019	342
K16248	1.97428E-05	2
K03324	0.001994023	202
K07168	0.00260605	264
K11996	3.94856E-05	4
K09121	1.97428E-05	2
K10118	1.97428E-05	2
K07052	0.004215088	427
K00928	5.92284E-05	6
K10112	0.000503441	51
K00817	0.002349393	238
K01267	3.94856E-05	4
K18908	0.000799583	81
K00385	1.97428E-05	2
K07030	0.004116374	417
K03763	0.000256656	26
K22432	1.97428E-05	2
K03215	0.002655407	269
K06898	1.97428E-05	2
K03657	0.007887249	799
K03328	2.96142E-05	3
K15779	1.97428E-05	2
K14654	0.001500453	152
K01607	0.001322768	134
K07258	3.94856E-05	4
K01607	0.000384985	39
K16153	0.000118457	12
K06221	0.002072994	210
K02919	0.000335628	34
K15268	0.000148071	15
K02518	0.00542927	550
K16924	6.90998E-05	7
K01265	0.000187557	19
K01552	5.92284E-05	6
K00939	0.000394856	40
K03076	0.000434342	44
K19286	7.89712E-05	8
K03664	2.96142E-05	3
K03282	1.97428E-05	2
K01048	3.94856E-05	4
K12573	0.000108585	11
K03075	1.97428E-05	2
K03310	0.0001382	14
K03531	0.000217171	22
K03589	3.94856E-05	4
K00790	0.00035537	36
K03588	0.000108585	11
K01925	0.000108585	11
K01000	0.000157942	16
K00266	0.000207299	21
K08384	9.8714E-05	10
K06221	0.000977269	99
K18350	9.8714E-05	10
K18349	5.92284E-05	6
K13038	5.92284E-05	6
K02563	7.89712E-05	8
K04485	3.94856E-05	4
K02528	9.8714E-06	1
K12952	3.94856E-05	4
K02653	1.97428E-05	2
K03431	0.000335628	34
K00764	5.92284E-05	6
K03043	0.000108585	11
K09458	8.88426E-05	9
K01961	1.97428E-05	2
K06113	3.94856E-05	4
K00858	9.8714E-06	1
K01687	0.000533056	54
K01151	1.97428E-05	2
K01421	8.88426E-05	9
K03620	0.000187557	19
K00437	0.000108585	11
K03402	1.97428E-05	2
K02238	1.97428E-05	2
K04759	0.000710741	72
K20525	3.94856E-05	4
K07486	0.0001382	14
K14170	1.97428E-05	2
K01874	0.000128328	13
K11754	9.8714E-06	1
K06336	1.97428E-05	2
K06336	3.94856E-05	4
K06336	2.96142E-05	3
K01610	0.000315885	32
K19449	1.97428E-05	2
K18346	2.96142E-05	3
K07487	9.8714E-06	1
K18967K07679	0.000118457	12
K22441K03789	0.000286271	29
K18908	0.000434342	44
K00728	1.97428E-05	2
K01652	9.8714E-06	1
K15552	9.8714E-06	1
K07487	1.97428E-05	2
K06400	3.94856E-05	4
K06939	0.000207299	21
K17997	1.97428E-05	2
K20866	1.97428E-05	2
K03218	0.000217171	22
K11145	2.96142E-05	3
K01883	0.000552798	56
K01770	3.94856E-05	4
K07029	1.97428E-05	2
K17890	3.94856E-05	4
K03534	0.000148071	15
K07566	1.97428E-05	2
K02172	9.8714E-06	1
K03593	3.94856E-05	4
K01139	0.0001382	14
K03439	4.9357E-05	5
K00826	0.000108585	11
K03601	3.94856E-05	4
K12373	5.92284E-05	6
K02338	4.9357E-05	5
K03046	1.97428E-05	2
K00820	0.000128328	13
K03043	6.90998E-05	7
K03737	9.8714E-06	1
K00024	0.000197428	20
K03431	7.89712E-05	8
K12340	6.90998E-05	7
K01993	1.97428E-05	2
K05785	1.97428E-05	2
K06400	0.000157942	16
K06933	6.90998E-05	7
K18682	4.9357E-05	5
K00754	1.97428E-05	2
K03298	9.8714E-06	1
K03312	1.97428E-05	2
K00939	4.9357E-05	5
K01372	1.97428E-05	2
K00027	0.00049357	50
K03686	1.97428E-05	2
K18367	0.002250679	228
K03474	5.92284E-05	6
K00858	5.92284E-05	6
K19430	1.97428E-05	2
K03292	0.000444213	45
K00991	9.8714E-06	1
K03832	3.94856E-05	4
K03561	1.97428E-05	2
K01803	0.000236914	24
K02886	0.000148071	15
K15977	7.89712E-05	8
K02892	2.96142E-05	3
K19304	0.000582413	59
K03655	7.89712E-05	8
K12573	1.97428E-05	2
