Percent subgroups	3_GP_06_08_10_	4_GP_06_08_09_10_	2_GP_06_09_	2_GP_06_08_	1_GP_09_	1_GP_08_	2_GP_08_10_	3_GP_06_09_10_	2_GP_06_10_	3_GP_06_08_09_	1_GP_06_	2_GP_08_09_	1_GP_10_	3_GP_08_09_10_	2_GP_09_10_	OnePepPercent
0.11217683431520523	260	1303792	0	0	0	0	0	370	490	1180	0	0	0	8828	0	0.0
0.11071619845172598	260	1297238	0	0	0	0	0	370	490	954	0	0	0	8828	0	0.0
0.10969375334729052	260	1292678	0	0	0	0	0	370	490	954	0	0	0	8600	0	0.0
0.10847655679439115	260	1287388	0	0	0	0	0	370	490	954	0	0	0	8140	0	0.0
0.1074541116899557	260	1282980	0	0	0	0	0	370	490	722	0	0	0	7908	0	0.0
0.10633429086128827	260	1278066	0	0	0	0	0	370	490	488	0	0	0	7674	0	0.0
0.10521447003262087	260	1272874	0	0	0	0	0	370	490	488	0	0	0	7438	0	0.0
0.10404596134183748	260	1267162	0	0	0	0	0	370	490	488	0	0	0	7438	0	0.0
0.10282876478893811	260	1261882	0	0	0	0	0	370	490	248	0	0	0	6958	0	0.0
0.10214713471931447	260	1258736	0	0	0	0	0	370	490	248	0	0	0	6716	0	0.0
0.10131944106334291	260	1254832	0	0	0	0	0	370	246	248	0	0	0	6716	0	0.0
0.10058912313160329	260	1251634	0	0	0	0	0	370	0	248	0	0	0	6470	0	0.0
0.09985880519986368	260	1248162	0	0	0	0	0	370	0	0	0	0	0	6470	0	0.0
0.09912848726812405	260	1244662	0	0	0	0	0	370	0	0	0	0	0	6220	0	0.0
0.09800866643945665	260	1238866	0	0	0	0	0	370	0	0	0	0	0	6220	0	0.0
0.09688884561078923	260	1233278	0	0	0	0	0	370	0	0	0	0	0	5966	0	0.0
0.09591508836846974	260	1228414	0	0	0	0	0	370	0	0	0	0	0	5710	0	0.0
0.09518477043673013	260	1224544	0	0	0	0	0	370	0	0	0	0	0	5710	0	0.0
0.09421101319441064	0	1219604	0	0	0	0	0	370	0	0	0	0	0	5710	0	0.0
0.09328594381420711	0	1214888	0	0	0	0	0	370	0	0	0	0	0	5448	0	0.0
0.09250693802035152	0	1210664	0	0	0	0	0	370	0	0	0	0	0	5448	0	0.0
0.09158186864014801	0	1205610	0	0	0	0	0	370	0	0	0	0	0	5448	0	0.0
0.09080286284629242	0	1201322	0	0	0	0	0	370	0	0	0	0	0	5448	0	0.0
0.0900725449145528	0	1197272	0	0	0	0	0	370	0	0	0	0	0	5448	0	0.0
0.08924485125858124	0	1192648	0	0	0	0	0	370	0	0	0	0	0	5448	0	0.0
0.08841715760260967	0	1188538	0	0	0	0	0	370	0	0	0	0	0	4900	0	0.0
0.08729733677394226	0	1182742	0	0	0	0	0	370	0	0	0	0	0	4348	0	0.0
0.08676177029066653	0	1179684	0	0	0	0	0	370	0	0	0	0	0	4348	0	0.0
0.08612882808315887	0	1176324	0	0	0	0	0	370	0	0	0	0	0	4068	0	0.0
0.08525244656507133	0	1171530	0	0	0	0	0	370	0	0	0	0	0	3786	0	0.0
0.08442475290909976	0	1166702	0	0	0	0	0	370	0	0	0	0	0	3786	0	0.0
0.08384049856370807	0	1163270	0	0	0	0	0	370	0	0	0	0	0	3786	0	0.0
0.08325624421831637	0	1159814	0	0	0	0	0	370	0	0	0	0	0	3786	0	0.0
0.08247723842446078	0	1155174	0	0	0	0	0	370	0	0	0	0	0	3786	0	0.0
0.08194167194118507	0	1151962	0	0	0	0	0	370	0	0	0	0	0	3786	0	0.0
0.08121135400944544	0	1147846	0	0	0	0	0	370	0	0	0	0	0	3492	0	0.0
0.08028628462924194	0	1142222	0	0	0	0	0	370	0	0	0	0	0	3492	0	0.0
0.07945859097327036	0	1137156	0	0	0	0	0	370	0	0	0	0	0	3492	0	0.0
0.07892302448999465	0	1133856	0	0	0	0	0	370	0	0	0	0	0	3492	0	0.0
0.07853352159306685	0	1131440	0	0	0	0	0	370	0	0	0	0	0	3492	0	0.0
0.07809533083402308	0	1129008	0	0	0	0	0	370	0	0	0	0	0	3188	0	0.0
0.07775451579921126	0	1126866	0	0	0	0	0	370	0	0	0	0	0	3188	0	0.0
0.07731632504016749	0	1124094	0	0	0	0	0	370	0	0	0	0	0	3188	0	0.0
0.07678075855689177	0	1120994	0	0	0	0	0	370	0	0	0	0	0	2878	0	0.0
0.07609912848726813	0	1116938	0	0	0	0	0	370	0	0	0	0	0	2566	0	0.0
0.07566093772822435	0	1114112	0	0	0	0	0	370	0	0	0	0	0	2566	0	0.0
0.07517405910706461	0	1110952	0	0	0	0	0	370	0	0	0	0	0	2566	0	0.0
0.07454111689955695	0	1106818	0	0	0	0	0	370	0	0	0	0	0	2566	0	0.0
0.07405423827839719	0	1103618	0	0	0	0	0	370	0	0	0	0	0	2566	0	0.0
0.07342129607088953	0	1099754	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
0.0726909781391499	0	1094894	0	0	0	0	0	370	0	0	0	0	0	2244	0	0.0
